type	latitude	longitude	altitude (m)	name
W	16.615137800	-61.940917969	0.0	Px1y1
W	16.615137800	-61.934051514	0.0	Px2y1
W	16.615137800	-61.927185059	0.0	Px3y1
W	16.615137800	-61.920318604	0.0	Px4y1
W	16.615137800	-61.913452148	0.0	Px5y1
W	16.615137800	-61.906585693	0.0	Px6y1
W	16.615137800	-61.899719238	0.0	Px7y1
W	16.615137800	-61.892852783	0.0	Px8y1
W	16.615137800	-61.885986328	0.0	Px9y1
W	16.615137800	-61.879119873	0.0	Px10y1
W	16.615137800	-61.872253418	0.0	Px11y1
W	16.615137800	-61.865386963	0.0	Px12y1
W	16.615137800	-61.858520508	0.0	Px13y1
W	16.615137800	-61.851654053	0.0	Px14y1
W	16.615137800	-61.844787598	0.0	Px15y1
W	16.615137800	-61.837921143	0.0	Px16y1
W	16.615137800	-61.831054688	0.0	Px17y1
W	16.615137800	-61.824188232	0.0	Px18y1
W	16.615137800	-61.817321777	0.0	Px19y1
W	16.615137800	-61.810455322	0.0	Px20y1
W	16.615137800	-61.803588867	0.0	Px21y1
W	16.615137800	-61.796722412	0.0	Px22y1
W	16.615137800	-61.789855957	0.0	Px23y1
W	16.615137800	-61.782989502	0.0	Px24y1
W	16.615137800	-61.776123047	0.0	Px25y1
W	16.615137800	-61.769256592	0.0	Px26y1
W	16.615137800	-61.762390137	0.0	Px27y1
W	16.615137800	-61.755523682	0.0	Px28y1
W	16.615137800	-61.748657227	0.0	Px29y1
W	16.615137800	-61.741790771	0.0	Px30y1
W	16.615137800	-61.734924316	0.0	Px31y1
W	16.615137800	-61.728057861	0.0	Px32y1
W	16.615137800	-61.721191406	0.0	Px33y1
W	16.615137800	-61.714324951	0.0	Px34y1
W	16.615137800	-61.707458496	0.0	Px35y1
W	16.615137800	-61.700592041	0.0	Px36y1
W	16.615137800	-61.693725586	0.0	Px37y1
W	16.615137800	-61.686859131	0.0	Px38y1
W	16.615137800	-61.679992676	0.0	Px39y1
W	16.615137800	-61.673126221	0.0	Px40y1
W	16.615137800	-61.666259766	0.0	Px41y1
W	16.615137800	-61.659393311	0.0	Px42y1
W	16.615137800	-61.652526855	0.0	Px43y1
W	16.615137800	-61.645660400	0.0	Px44y1
W	16.615137800	-61.638793945	0.0	Px45y1
W	16.615137800	-61.631927490	0.0	Px46y1
W	16.615137800	-61.625061035	0.0	Px47y1
W	16.615137800	-61.618194580	0.0	Px48y1
W	16.615137800	-61.611328125	0.0	Px49y1
W	16.615137800	-61.604461670	0.0	Px50y1
W	16.615137800	-61.597595215	0.0	Px51y1
W	16.615137800	-61.590728760	0.0	Px52y1
W	16.615137800	-61.583862305	0.0	Px53y1
W	16.615137800	-61.576995850	0.0	Px54y1
W	16.615137800	-61.570129395	0.0	Px55y1
W	16.615137800	-61.563262939	0.0	Px56y1
W	16.615137800	-61.556396484	0.0	Px57y1
W	16.615137800	-61.549530029	0.0	Px58y1
W	16.615137800	-61.542663574	0.0	Px59y1
W	16.615137800	-61.535797119	0.0	Px60y1
W	16.615137800	-61.528930664	0.0	Px61y1
W	16.615137800	-61.522064209	0.0	Px62y1
W	16.615137800	-61.515197754	0.0	Px63y1
W	16.615137800	-61.508331299	0.0	Px64y1
W	16.615137800	-61.501464844	0.0	Px65y1
W	16.615137800	-61.494598389	0.0	Px66y1
W	16.615137800	-61.487731934	0.0	Px67y1
W	16.615137800	-61.480865479	0.0	Px68y1
W	16.615137800	-61.473999023	0.0	Px69y1
W	16.615137800	-61.467132568	0.0	Px70y1
W	16.615137800	-61.460266113	0.0	Px71y1
W	16.615137800	-61.453399658	0.0	Px72y1
W	16.615137800	-61.446533203	0.0	Px73y1
W	16.615137800	-61.439666748	0.0	Px74y1
W	16.615137800	-61.432800293	0.0	Px75y1
W	16.615137800	-61.425933838	0.0	Px76y1
W	16.615137800	-61.419067383	0.0	Px77y1
W	16.615137800	-61.412200928	0.0	Px78y1
W	16.615137800	-61.405334473	0.0	Px79y1
W	16.615137800	-61.398468018	0.0	Px80y1
W	16.615137800	-61.391601562	0.0	Px81y1
W	16.615137800	-61.384735107	0.0	Px82y1
W	16.615137800	-61.377868652	0.0	Px83y1
W	16.615137800	-61.371002197	0.0	Px84y1
W	16.615137800	-61.364135742	0.0	Px85y1
W	16.615137800	-61.357269287	0.0	Px86y1
W	16.615137800	-61.350402832	0.0	Px87y1
W	16.615137800	-61.343536377	0.0	Px88y1
W	16.615137800	-61.336669922	0.0	Px89y1
W	16.615137800	-61.329803467	0.0	Px90y1
W	16.615137800	-61.322937012	0.0	Px91y1
W	16.615137800	-61.316070557	0.0	Px92y1
W	16.615137800	-61.309204102	0.0	Px93y1
W	16.615137800	-61.302337646	0.0	Px94y1
W	16.615137800	-61.295471191	0.0	Px95y1
W	16.615137800	-61.288604736	0.0	Px96y1
W	16.615137800	-61.281738281	0.0	Px97y1
W	16.615137800	-61.274871826	0.0	Px98y1
W	16.615137800	-61.268005371	0.0	Px99y1
W	16.615137800	-61.261138916	0.0	Px100y1
W	16.615137800	-61.254272461	0.0	Px101y1
W	16.615137800	-61.247406006	0.0	Px102y1
W	16.615137800	-61.240539551	0.0	Px103y1
W	16.615137800	-61.233673096	0.0	Px104y1
W	16.615137800	-61.226806641	0.0	Px105y1
W	16.615137800	-61.219940186	0.0	Px106y1
W	16.615137800	-61.213073730	0.0	Px107y1
W	16.615137800	-61.206207275	0.0	Px108y1
W	16.615137800	-61.199340820	0.0	Px109y1
W	16.615137800	-61.192474365	0.0	Px110y1
W	16.615137800	-61.185607910	0.0	Px111y1
W	16.615137800	-61.178741455	0.0	Px112y1
W	16.615137800	-61.171875000	0.0	Px113y1
W	16.615137800	-61.165008545	0.0	Px114y1
W	16.615137800	-61.158142090	0.0	Px115y1
W	16.615137800	-61.151275635	0.0	Px116y1
W	16.615137800	-61.144409180	0.0	Px117y1
W	16.615137800	-61.137542725	0.0	Px118y1
W	16.615137800	-61.130676270	0.0	Px119y1
W	16.615137800	-61.123809814	0.0	Px120y1
W	16.615137800	-61.116943359	0.0	Px121y1
W	16.615137800	-61.110076904	0.0	Px122y1
W	16.615137800	-61.103210449	0.0	Px123y1
W	16.615137800	-61.096343994	0.0	Px124y1
W	16.615137800	-61.089477539	0.0	Px125y1
W	16.615137800	-61.082611084	0.0	Px126y1
W	16.615137800	-61.075744629	0.0	Px127y1
W	16.615137800	-61.068878174	0.0	Px128y1
W	16.615137800	-61.062011719	0.0	Px129y1
W	16.615137800	-61.055145264	0.0	Px130y1
W	16.615137800	-61.048278809	0.0	Px131y1
W	16.615137800	-61.041412354	0.0	Px132y1
W	16.615137800	-61.034545898	0.0	Px133y1
W	16.615137800	-61.027679443	0.0	Px134y1
W	16.615137800	-61.020812988	0.0	Px135y1
W	16.615137800	-61.013946533	0.0	Px136y1
W	16.615137800	-61.007080078	0.0	Px137y1
W	16.615137800	-61.000213623	0.0	Px138y1
W	16.615137800	-60.993347168	0.0	Px139y1
W	16.615137800	-60.986480713	0.0	Px140y1
W	16.615137800	-60.979614258	0.0	Px141y1
W	16.615137800	-60.972747803	0.0	Px142y1
W	16.615137800	-60.965881348	0.0	Px143y1
W	16.615137800	-60.959014893	0.0	Px144y1
W	16.615137800	-60.952148438	0.0	Px145y1
W	16.615137800	-60.945281982	0.0	Px146y1
W	16.615137800	-60.938415527	0.0	Px147y1
W	16.615137800	-60.931549072	0.0	Px148y1
W	16.615137800	-60.924682617	0.0	Px149y1
W	16.615137800	-60.917816162	0.0	Px150y1
W	16.615137800	-60.910949707	0.0	Px151y1
W	16.615137800	-60.904083252	0.0	Px152y1
W	16.615137800	-60.897216797	0.0	Px153y1
W	16.615137800	-60.890350342	0.0	Px154y1
W	16.615137800	-60.883483887	0.0	Px155y1
W	16.615137800	-60.876617432	0.0	Px156y1
W	16.608557927	-61.940917969	0.0	Px1y2
W	16.608557927	-61.934051514	0.0	Px2y2
W	16.608557927	-61.927185059	0.0	Px3y2
W	16.608557927	-61.920318604	0.0	Px4y2
W	16.608557927	-61.913452148	0.0	Px5y2
W	16.608557927	-61.906585693	0.0	Px6y2
W	16.608557927	-61.899719238	0.0	Px7y2
W	16.608557927	-61.892852783	0.0	Px8y2
W	16.608557927	-61.885986328	0.0	Px9y2
W	16.608557927	-61.879119873	0.0	Px10y2
W	16.608557927	-61.872253418	0.0	Px11y2
W	16.608557927	-61.865386963	0.0	Px12y2
W	16.608557927	-61.858520508	0.0	Px13y2
W	16.608557927	-61.851654053	0.0	Px14y2
W	16.608557927	-61.844787598	0.0	Px15y2
W	16.608557927	-61.837921143	0.0	Px16y2
W	16.608557927	-61.831054688	0.0	Px17y2
W	16.608557927	-61.824188232	0.0	Px18y2
W	16.608557927	-61.817321777	0.0	Px19y2
W	16.608557927	-61.810455322	0.0	Px20y2
W	16.608557927	-61.803588867	0.0	Px21y2
W	16.608557927	-61.796722412	0.0	Px22y2
W	16.608557927	-61.789855957	0.0	Px23y2
W	16.608557927	-61.782989502	0.0	Px24y2
W	16.608557927	-61.776123047	0.0	Px25y2
W	16.608557927	-61.769256592	0.0	Px26y2
W	16.608557927	-61.762390137	0.0	Px27y2
W	16.608557927	-61.755523682	0.0	Px28y2
W	16.608557927	-61.748657227	0.0	Px29y2
W	16.608557927	-61.741790771	0.0	Px30y2
W	16.608557927	-61.734924316	0.0	Px31y2
W	16.608557927	-61.728057861	0.0	Px32y2
W	16.608557927	-61.721191406	0.0	Px33y2
W	16.608557927	-61.714324951	0.0	Px34y2
W	16.608557927	-61.707458496	0.0	Px35y2
W	16.608557927	-61.700592041	0.0	Px36y2
W	16.608557927	-61.693725586	0.0	Px37y2
W	16.608557927	-61.686859131	0.0	Px38y2
W	16.608557927	-61.679992676	0.0	Px39y2
W	16.608557927	-61.673126221	0.0	Px40y2
W	16.608557927	-61.666259766	0.0	Px41y2
W	16.608557927	-61.659393311	0.0	Px42y2
W	16.608557927	-61.652526855	0.0	Px43y2
W	16.608557927	-61.645660400	0.0	Px44y2
W	16.608557927	-61.638793945	0.0	Px45y2
W	16.608557927	-61.631927490	0.0	Px46y2
W	16.608557927	-61.625061035	0.0	Px47y2
W	16.608557927	-61.618194580	0.0	Px48y2
W	16.608557927	-61.611328125	0.0	Px49y2
W	16.608557927	-61.604461670	0.0	Px50y2
W	16.608557927	-61.597595215	0.0	Px51y2
W	16.608557927	-61.590728760	0.0	Px52y2
W	16.608557927	-61.583862305	0.0	Px53y2
W	16.608557927	-61.576995850	0.0	Px54y2
W	16.608557927	-61.570129395	0.0	Px55y2
W	16.608557927	-61.563262939	0.0	Px56y2
W	16.608557927	-61.556396484	0.0	Px57y2
W	16.608557927	-61.549530029	0.0	Px58y2
W	16.608557927	-61.542663574	0.0	Px59y2
W	16.608557927	-61.535797119	0.0	Px60y2
W	16.608557927	-61.528930664	0.0	Px61y2
W	16.608557927	-61.522064209	0.0	Px62y2
W	16.608557927	-61.515197754	0.0	Px63y2
W	16.608557927	-61.508331299	0.0	Px64y2
W	16.608557927	-61.501464844	0.0	Px65y2
W	16.608557927	-61.494598389	0.0	Px66y2
W	16.608557927	-61.487731934	0.0	Px67y2
W	16.608557927	-61.480865479	0.0	Px68y2
W	16.608557927	-61.473999023	0.0	Px69y2
W	16.608557927	-61.467132568	0.0	Px70y2
W	16.608557927	-61.460266113	0.0	Px71y2
W	16.608557927	-61.453399658	0.0	Px72y2
W	16.608557927	-61.446533203	0.0	Px73y2
W	16.608557927	-61.439666748	0.0	Px74y2
W	16.608557927	-61.432800293	0.0	Px75y2
W	16.608557927	-61.425933838	0.0	Px76y2
W	16.608557927	-61.419067383	0.0	Px77y2
W	16.608557927	-61.412200928	0.0	Px78y2
W	16.608557927	-61.405334473	0.0	Px79y2
W	16.608557927	-61.398468018	0.0	Px80y2
W	16.608557927	-61.391601562	0.0	Px81y2
W	16.608557927	-61.384735107	0.0	Px82y2
W	16.608557927	-61.377868652	0.0	Px83y2
W	16.608557927	-61.371002197	0.0	Px84y2
W	16.608557927	-61.364135742	0.0	Px85y2
W	16.608557927	-61.357269287	0.0	Px86y2
W	16.608557927	-61.350402832	0.0	Px87y2
W	16.608557927	-61.343536377	0.0	Px88y2
W	16.608557927	-61.336669922	0.0	Px89y2
W	16.608557927	-61.329803467	0.0	Px90y2
W	16.608557927	-61.322937012	0.0	Px91y2
W	16.608557927	-61.316070557	0.0	Px92y2
W	16.608557927	-61.309204102	0.0	Px93y2
W	16.608557927	-61.302337646	0.0	Px94y2
W	16.608557927	-61.295471191	0.0	Px95y2
W	16.608557927	-61.288604736	0.0	Px96y2
W	16.608557927	-61.281738281	0.0	Px97y2
W	16.608557927	-61.274871826	0.0	Px98y2
W	16.608557927	-61.268005371	0.0	Px99y2
W	16.608557927	-61.261138916	0.0	Px100y2
