type	latitude	longitude	altitude (m)	name
W	48.491582191	-5.147781372	0.0	Px1y1
W	48.491582191	-5.144348145	0.0	Px2y1
W	48.491582191	-5.140914917	0.0	Px3y1
W	48.491582191	-5.137481689	0.0	Px4y1
W	48.491582191	-5.134048462	0.0	Px5y1
W	48.491582191	-5.130615234	0.0	Px6y1
W	48.491582191	-5.127182007	0.0	Px7y1
W	48.491582191	-5.123748779	0.0	Px8y1
W	48.491582191	-5.120315552	0.0	Px9y1
W	48.491582191	-5.116882324	0.0	Px10y1
W	48.491582191	-5.113449097	0.0	Px11y1
W	48.491582191	-5.110015869	0.0	Px12y1
W	48.491582191	-5.106582642	0.0	Px13y1
W	48.491582191	-5.103149414	0.0	Px14y1
W	48.491582191	-5.099716187	0.0	Px15y1
W	48.491582191	-5.096282959	0.0	Px16y1
W	48.491582191	-5.092849731	0.0	Px17y1
W	48.491582191	-5.089416504	0.0	Px18y1
W	48.491582191	-5.085983276	0.0	Px19y1
W	48.491582191	-5.082550049	0.0	Px20y1
W	48.491582191	-5.079116821	0.0	Px21y1
W	48.491582191	-5.075683594	0.0	Px22y1
W	48.491582191	-5.072250366	0.0	Px23y1
W	48.491582191	-5.068817139	0.0	Px24y1
W	48.491582191	-5.065383911	0.0	Px25y1
W	48.491582191	-5.061950684	0.0	Px26y1
W	48.491582191	-5.058517456	0.0	Px27y1
W	48.491582191	-5.055084229	0.0	Px28y1
W	48.491582191	-5.051651001	0.0	Px29y1
W	48.491582191	-5.048217773	0.0	Px30y1
W	48.491582191	-5.044784546	0.0	Px31y1
W	48.491582191	-5.041351318	0.0	Px32y1
W	48.491582191	-5.037918091	0.0	Px33y1
W	48.491582191	-5.034484863	0.0	Px34y1
W	48.491582191	-5.031051636	0.0	Px35y1
W	48.491582191	-5.027618408	0.0	Px36y1
W	48.491582191	-5.024185181	0.0	Px37y1
W	48.491582191	-5.020751953	0.0	Px38y1
W	48.491582191	-5.017318726	0.0	Px39y1
W	48.491582191	-5.013885498	0.0	Px40y1
W	48.491582191	-5.010452271	0.0	Px41y1
W	48.491582191	-5.007019043	0.0	Px42y1
W	48.491582191	-5.003585815	0.0	Px43y1
W	48.491582191	-5.000152588	0.0	Px44y1
W	48.491582191	-4.996719360	0.0	Px45y1
W	48.491582191	-4.993286133	0.0	Px46y1
W	48.491582191	-4.989852905	0.0	Px47y1
W	48.491582191	-4.986419678	0.0	Px48y1
W	48.491582191	-4.982986450	0.0	Px49y1
W	48.491582191	-4.979553223	0.0	Px50y1
