type	latitude	longitude	altitude (m)	name
W	16.146092116	-16.548500061	0.0	Px1y1
W	16.146092116	-16.538200378	0.0	Px2y1
W	16.146092116	-16.527900696	0.0	Px3y1
W	16.146092116	-16.517601013	0.0	Px4y1
W	16.146092116	-16.507301331	0.0	Px5y1
W	16.146092116	-16.497001648	2.9	Px6y1
W	16.146092116	-16.486701965	2.3	Px7y1
W	16.146092116	-16.476402283	3.2	Px8y1
W	16.146092116	-16.466102600	3.2	Px9y1
W	16.146092116	-16.455802917	0.3	Px10y1
W	16.146092116	-16.445503235	2.1	Px11y1
W	16.146092116	-16.435203552	2.9	Px12y1
W	16.146092116	-16.424903870	2.0	Px13y1
W	16.146092116	-16.414604187	3.5	Px14y1
W	16.146092116	-16.404304504	8.7	Px15y1
W	16.146092116	-16.394004822	8.5	Px16y1
W	16.146092116	-16.383705139	2.5	Px17y1
W	16.146092116	-16.373405457	5.5	Px18y1
W	16.146092116	-16.363105774	3.5	Px19y1
W	16.146092116	-16.352806091	4.6	Px20y1
W	16.146092116	-16.342506409	3.0	Px21y1
W	16.146092116	-16.332206726	10.6	Px22y1
W	16.146092116	-16.321907043	3.8	Px23y1
W	16.146092116	-16.311607361	8.2	Px24y1
W	16.146092116	-16.301307678	8.3	Px25y1
W	16.146092116	-16.291007996	17.5	Px26y1
W	16.136198449	-16.548500061	0.0	Px1y2
W	16.136198449	-16.538200378	0.0	Px2y2
W	16.136198449	-16.527900696	0.0	Px3y2
W	16.136198449	-16.517601013	0.0	Px4y2
W	16.136198449	-16.507301331	0.6	Px5y2
W	16.136198449	-16.497001648	2.4	Px6y2
W	16.136198449	-16.486701965	2.3	Px7y2
W	16.136198449	-16.476402283	3.4	Px8y2
W	16.136198449	-16.466102600	3.1	Px9y2
W	16.136198449	-16.455802917	1.1	Px10y2
W	16.136198449	-16.445503235	2.2	Px11y2
W	16.136198449	-16.435203552	2.1	Px12y2
W	16.136198449	-16.424903870	3.8	Px13y2
W	16.136198449	-16.414604187	4.5	Px14y2
W	16.136198449	-16.404304504	8.5	Px15y2
W	16.136198449	-16.394004822	8.6	Px16y2
W	16.136198449	-16.383705139	2.4	Px17y2
W	16.136198449	-16.373405457	4.6	Px18y2
W	16.136198449	-16.363105774	3.4	Px19y2
W	16.136198449	-16.352806091	3.0	Px20y2
W	16.136198449	-16.342506409	3.6	Px21y2
W	16.136198449	-16.332206726	4.4	Px22y2
