type	latitude	longitude	altitude (m)	name
W	16.615137800	-61.940917969	0.0	Px1y1
W	16.615137800	-61.906585693	0.0	Px2y1
W	16.615137800	-61.872253418	0.0	Px3y1
W	16.615137800	-61.837921143	0.0	Px4y1
W	16.615137800	-61.803588867	0.0	Px5y1
W	16.615137800	-61.769256592	0.0	Px6y1
W	16.615137800	-61.734924316	0.0	Px7y1
W	16.615137800	-61.700592041	0.0	Px8y1
W	16.615137800	-61.666259766	0.0	Px9y1
W	16.615137800	-61.631927490	0.0	Px10y1
W	16.615137800	-61.597595215	0.0	Px11y1
W	16.615137800	-61.563262939	0.0	Px12y1
W	16.615137800	-61.528930664	0.0	Px13y1
W	16.615137800	-61.494598389	0.0	Px14y1
W	16.615137800	-61.460266113	0.0	Px15y1
W	16.615137800	-61.425933838	0.0	Px16y1
W	16.615137800	-61.391601562	0.0	Px17y1
W	16.615137800	-61.357269287	0.0	Px18y1
W	16.615137800	-61.322937012	0.0	Px19y1
W	16.615137800	-61.288604736	0.0	Px20y1
W	16.615137800	-61.254272461	0.0	Px21y1
W	16.615137800	-61.219940186	0.0	Px22y1
W	16.615137800	-61.185607910	0.0	Px23y1
W	16.615137800	-61.151275635	0.0	Px24y1
W	16.615137800	-61.116943359	0.0	Px25y1
W	16.615137800	-61.082611084	0.0	Px26y1
W	16.615137800	-61.048278809	0.0	Px27y1
W	16.615137800	-61.013946533	0.0	Px28y1
W	16.615137800	-60.979614258	0.0	Px29y1
W	16.615137800	-60.945281982	0.0	Px30y1
W	16.615137800	-60.910949707	0.0	Px31y1
W	16.582236181	-61.940917969	0.0	Px1y2
W	16.582236181	-61.906585693	0.0	Px2y2
W	16.582236181	-61.872253418	0.0	Px3y2
W	16.582236181	-61.837921143	0.0	Px4y2
W	16.582236181	-61.803588867	0.0	Px5y2
W	16.582236181	-61.769256592	0.0	Px6y2
W	16.582236181	-61.734924316	0.0	Px7y2
W	16.582236181	-61.700592041	0.0	Px8y2
W	16.582236181	-61.666259766	0.0	Px9y2
W	16.582236181	-61.631927490	0.0	Px10y2
W	16.582236181	-61.597595215	0.0	Px11y2
W	16.582236181	-61.563262939	0.0	Px12y2
W	16.582236181	-61.528930664	0.0	Px13y2
W	16.582236181	-61.494598389	0.0	Px14y2
W	16.582236181	-61.460266113	0.0	Px15y2
W	16.582236181	-61.425933838	0.0	Px16y2
W	16.582236181	-61.391601562	0.0	Px17y2
W	16.582236181	-61.357269287	0.0	Px18y2
W	16.582236181	-61.322937012	0.0	Px19y2
W	16.582236181	-61.288604736	0.0	Px20y2
W	16.582236181	-61.254272461	0.0	Px21y2
W	16.582236181	-61.219940186	0.0	Px22y2
W	16.582236181	-61.185607910	0.0	Px23y2
W	16.582236181	-61.151275635	0.0	Px24y2
W	16.582236181	-61.116943359	0.0	Px25y2
W	16.582236181	-61.082611084	0.0	Px26y2
W	16.582236181	-61.048278809	0.0	Px27y2
W	16.582236181	-61.013946533	0.0	Px28y2
W	16.582236181	-60.979614258	0.0	Px29y2
W	16.582236181	-60.945281982	0.0	Px30y2
W	16.582236181	-60.910949707	0.0	Px31y2
W	16.549328935	-61.940917969	0.0	Px1y3
W	16.549328935	-61.906585693	0.0	Px2y3
W	16.549328935	-61.872253418	0.0	Px3y3
W	16.549328935	-61.837921143	0.0	Px4y3
W	16.549328935	-61.803588867	0.0	Px5y3
W	16.549328935	-61.769256592	0.0	Px6y3
W	16.549328935	-61.734924316	0.0	Px7y3
W	16.549328935	-61.700592041	0.0	Px8y3
W	16.549328935	-61.666259766	0.0	Px9y3
W	16.549328935	-61.631927490	0.0	Px10y3
W	16.549328935	-61.597595215	0.0	Px11y3
W	16.549328935	-61.563262939	0.0	Px12y3
W	16.549328935	-61.528930664	0.0	Px13y3
W	16.549328935	-61.494598389	0.0	Px14y3
W	16.549328935	-61.460266113	0.0	Px15y3
W	16.549328935	-61.425933838	0.0	Px16y3
W	16.549328935	-61.391601562	0.0	Px17y3
W	16.549328935	-61.357269287	0.0	Px18y3
W	16.549328935	-61.322937012	0.0	Px19y3
W	16.549328935	-61.288604736	0.0	Px20y3
W	16.549328935	-61.254272461	0.0	Px21y3
W	16.549328935	-61.219940186	0.0	Px22y3
W	16.549328935	-61.185607910	0.0	Px23y3
W	16.549328935	-61.151275635	0.0	Px24y3
W	16.549328935	-61.116943359	0.0	Px25y3
W	16.549328935	-61.082611084	0.0	Px26y3
W	16.549328935	-61.048278809	0.0	Px27y3
W	16.549328935	-61.013946533	0.0	Px28y3
W	16.549328935	-60.979614258	0.0	Px29y3
W	16.549328935	-60.945281982	0.0	Px30y3
W	16.549328935	-60.910949707	0.0	Px31y3
W	16.516416073	-61.940917969	0.0	Px1y4
W	16.516416073	-61.906585693	0.0	Px2y4
W	16.516416073	-61.872253418	0.0	Px3y4
W	16.516416073	-61.837921143	0.0	Px4y4
W	16.516416073	-61.803588867	0.0	Px5y4
W	16.516416073	-61.769256592	0.0	Px6y4
W	16.516416073	-61.734924316	0.0	Px7y4
W	16.516416073	-61.700592041	0.0	Px8y4
W	16.516416073	-61.666259766	0.0	Px9y4
W	16.516416073	-61.631927490	0.0	Px10y4
W	16.516416073	-61.597595215	0.0	Px11y4
W	16.516416073	-61.563262939	0.0	Px12y4
W	16.516416073	-61.528930664	0.0	Px13y4
W	16.516416073	-61.494598389	0.0	Px14y4
W	16.516416073	-61.460266113	0.0	Px15y4
W	16.516416073	-61.425933838	0.0	Px16y4
W	16.516416073	-61.391601562	0.0	Px17y4
W	16.516416073	-61.357269287	0.0	Px18y4
W	16.516416073	-61.322937012	0.0	Px19y4
W	16.516416073	-61.288604736	0.0	Px20y4
W	16.516416073	-61.254272461	0.0	Px21y4
W	16.516416073	-61.219940186	0.0	Px22y4
W	16.516416073	-61.185607910	0.0	Px23y4
W	16.516416073	-61.151275635	0.0	Px24y4
W	16.516416073	-61.116943359	0.0	Px25y4
W	16.516416073	-61.082611084	0.0	Px26y4
W	16.516416073	-61.048278809	0.0	Px27y4
W	16.516416073	-61.013946533	0.0	Px28y4
W	16.516416073	-60.979614258	0.0	Px29y4
W	16.516416073	-60.945281982	0.0	Px30y4
W	16.516416073	-60.910949707	0.0	Px31y4
W	16.483497603	-61.940917969	0.0	Px1y5
W	16.483497603	-61.906585693	0.0	Px2y5
W	16.483497603	-61.872253418	0.0	Px3y5
W	16.483497603	-61.837921143	0.0	Px4y5
W	16.483497603	-61.803588867	0.0	Px5y5
W	16.483497603	-61.769256592	0.0	Px6y5
W	16.483497603	-61.734924316	0.0	Px7y5
W	16.483497603	-61.700592041	0.0	Px8y5
W	16.483497603	-61.666259766	0.0	Px9y5
W	16.483497603	-61.631927490	0.0	Px10y5
W	16.483497603	-61.597595215	0.0	Px11y5
W	16.483497603	-61.563262939	0.0	Px12y5
W	16.483497603	-61.528930664	0.0	Px13y5
W	16.483497603	-61.494598389	29.5	Px14y5
W	16.483497603	-61.460266113	32.7	Px15y5
W	16.483497603	-61.425933838	0.0	Px16y5
W	16.483497603	-61.391601562	0.0	Px17y5
W	16.483497603	-61.357269287	0.0	Px18y5
W	16.483497603	-61.322937012	0.0	Px19y5
W	16.483497603	-61.288604736	0.0	Px20y5
W	16.483497603	-61.254272461	0.0	Px21y5
W	16.483497603	-61.219940186	0.0	Px22y5
W	16.483497603	-61.185607910	0.0	Px23y5
W	16.483497603	-61.151275635	0.0	Px24y5
W	16.483497603	-61.116943359	0.0	Px25y5
W	16.483497603	-61.082611084	0.0	Px26y5
W	16.483497603	-61.048278809	0.0	Px27y5
W	16.483497603	-61.013946533	0.0	Px28y5
W	16.483497603	-60.979614258	0.0	Px29y5
W	16.483497603	-60.945281982	0.0	Px30y5
W	16.483497603	-60.910949707	0.0	Px31y5
W	16.450573535	-61.940917969	0.0	Px1y6
W	16.450573535	-61.906585693	0.0	Px2y6
W	16.450573535	-61.872253418	0.0	Px3y6
W	16.450573535	-61.837921143	0.0	Px4y6
W	16.450573535	-61.803588867	0.0	Px5y6
W	16.450573535	-61.769256592	0.0	Px6y6
W	16.450573535	-61.734924316	0.0	Px7y6
W	16.450573535	-61.700592041	0.0	Px8y6
W	16.450573535	-61.666259766	0.0	Px9y6
W	16.450573535	-61.631927490	0.0	Px10y6
W	16.450573535	-61.597595215	0.0	Px11y6
W	16.450573535	-61.563262939	0.0	Px12y6
W	16.450573535	-61.528930664	9.6	Px13y6
W	16.450573535	-61.494598389	23.4	Px14y6
W	16.450573535	-61.460266113	34.9	Px15y6
W	16.450573535	-61.425933838	50.8	Px16y6
W	16.450573535	-61.391601562	0.0	Px17y6
W	16.450573535	-61.357269287	0.0	Px18y6
W	16.450573535	-61.322937012	0.0	Px19y6
W	16.450573535	-61.288604736	0.0	Px20y6
W	16.450573535	-61.254272461	0.0	Px21y6
W	16.450573535	-61.219940186	0.0	Px22y6
W	16.450573535	-61.185607910	0.0	Px23y6
W	16.450573535	-61.151275635	0.0	Px24y6
W	16.450573535	-61.116943359	0.0	Px25y6
W	16.450573535	-61.082611084	0.0	Px26y6
W	16.450573535	-61.048278809	0.0	Px27y6
W	16.450573535	-61.013946533	0.0	Px28y6
W	16.450573535	-60.979614258	0.0	Px29y6
W	16.450573535	-60.945281982	0.0	Px30y6
W	16.450573535	-60.910949707	0.0	Px31y6
W	16.417643881	-61.940917969	0.0	Px1y7
W	16.417643881	-61.906585693	0.0	Px2y7
W	16.417643881	-61.872253418	0.0	Px3y7
W	16.417643881	-61.837921143	0.0	Px4y7
W	16.417643881	-61.803588867	0.0	Px5y7
W	16.417643881	-61.769256592	0.0	Px6y7
W	16.417643881	-61.734924316	0.0	Px7y7
W	16.417643881	-61.700592041	0.0	Px8y7
W	16.417643881	-61.666259766	0.0	Px9y7
W	16.417643881	-61.631927490	0.0	Px10y7
W	16.417643881	-61.597595215	0.0	Px11y7
W	16.417643881	-61.563262939	0.0	Px12y7
W	16.417643881	-61.528930664	6.0	Px13y7
W	16.417643881	-61.494598389	27.9	Px14y7
W	16.417643881	-61.460266113	24.0	Px15y7
W	16.417643881	-61.425933838	41.0	Px16y7
W	16.417643881	-61.391601562	0.0	Px17y7
W	16.417643881	-61.357269287	0.0	Px18y7
W	16.417643881	-61.322937012	0.0	Px19y7
W	16.417643881	-61.288604736	0.0	Px20y7
W	16.417643881	-61.254272461	0.0	Px21y7
W	16.417643881	-61.219940186	0.0	Px22y7
W	16.417643881	-61.185607910	0.0	Px23y7
W	16.417643881	-61.151275635	0.0	Px24y7
W	16.417643881	-61.116943359	0.0	Px25y7
W	16.417643881	-61.082611084	0.0	Px26y7
W	16.417643881	-61.048278809	0.0	Px27y7
W	16.417643881	-61.013946533	0.0	Px28y7
W	16.417643881	-60.979614258	0.0	Px29y7
W	16.417643881	-60.945281982	0.0	Px30y7
W	16.417643881	-60.910949707	0.0	Px31y7
W	16.384708649	-61.940917969	0.0	Px1y8
W	16.384708649	-61.906585693	0.0	Px2y8
W	16.384708649	-61.872253418	0.0	Px3y8
W	16.384708649	-61.837921143	0.0	Px4y8
W	16.384708649	-61.803588867	0.0	Px5y8
W	16.384708649	-61.769256592	0.0	Px6y8
W	16.384708649	-61.734924316	0.0	Px7y8
W	16.384708649	-61.700592041	0.0	Px8y8
W	16.384708649	-61.666259766	0.0	Px9y8
W	16.384708649	-61.631927490	0.0	Px10y8
W	16.384708649	-61.597595215	0.0	Px11y8
W	16.384708649	-61.563262939	0.0	Px12y8
W	16.384708649	-61.528930664	0.0	Px13y8
W	16.384708649	-61.494598389	3.4	Px14y8
W	16.384708649	-61.460266113	32.4	Px15y8
W	16.384708649	-61.425933838	38.6	Px16y8
W	16.384708649	-61.391601562	0.0	Px17y8
W	16.384708649	-61.357269287	0.0	Px18y8
W	16.384708649	-61.322937012	0.0	Px19y8
W	16.384708649	-61.288604736	0.0	Px20y8
W	16.384708649	-61.254272461	0.0	Px21y8
W	16.384708649	-61.219940186	0.0	Px22y8
W	16.384708649	-61.185607910	0.0	Px23y8
W	16.384708649	-61.151275635	0.0	Px24y8
W	16.384708649	-61.116943359	0.0	Px25y8
W	16.384708649	-61.082611084	0.0	Px26y8
W	16.384708649	-61.048278809	0.0	Px27y8
W	16.384708649	-61.013946533	0.0	Px28y8
W	16.384708649	-60.979614258	0.0	Px29y8
W	16.384708649	-60.945281982	0.0	Px30y8
W	16.384708649	-60.910949707	0.0	Px31y8
W	16.351767849	-61.940917969	0.0	Px1y9
W	16.351767849	-61.906585693	0.0	Px2y9
W	16.351767849	-61.872253418	0.0	Px3y9
W	16.351767849	-61.837921143	0.0	Px4y9
W	16.351767849	-61.803588867	0.0	Px5y9
W	16.351767849	-61.769256592	0.8	Px6y9
W	16.351767849	-61.734924316	25.9	Px7y9
W	16.351767849	-61.700592041	0.0	Px8y9
W	16.351767849	-61.666259766	0.0	Px9y9
W	16.351767849	-61.631927490	0.0	Px10y9
W	16.351767849	-61.597595215	0.0	Px11y9
W	16.351767849	-61.563262939	0.0	Px12y9
W	16.351767849	-61.528930664	0.0	Px13y9
W	16.351767849	-61.494598389	2.5	Px14y9
W	16.351767849	-61.460266113	2.8	Px15y9
W	16.351767849	-61.425933838	56.4	Px16y9
W	16.351767849	-61.391601562	39.6	Px17y9
W	16.351767849	-61.357269287	0.0	Px18y9
W	16.351767849	-61.322937012	0.0	Px19y9
W	16.351767849	-61.288604736	0.0	Px20y9
W	16.351767849	-61.254272461	0.0	Px21y9
W	16.351767849	-61.219940186	0.0	Px22y9
W	16.351767849	-61.185607910	0.0	Px23y9
W	16.351767849	-61.151275635	0.0	Px24y9
W	16.351767849	-61.116943359	0.0	Px25y9
W	16.351767849	-61.082611084	0.0	Px26y9
W	16.351767849	-61.048278809	0.0	Px27y9
W	16.351767849	-61.013946533	0.0	Px28y9
W	16.351767849	-60.979614258	0.0	Px29y9
W	16.351767849	-60.945281982	0.0	Px30y9
W	16.351767849	-60.910949707	0.0	Px31y9
W	16.318821492	-61.940917969	0.0	Px1y10
W	16.318821492	-61.906585693	0.0	Px2y10
W	16.318821492	-61.872253418	0.0	Px3y10
W	16.318821492	-61.837921143	0.0	Px4y10
W	16.318821492	-61.803588867	0.0	Px5y10
W	16.318821492	-61.769256592	308.2	Px6y10
W	16.318821492	-61.734924316	169.6	Px7y10
W	16.318821492	-61.700592041	65.1	Px8y10
W	16.318821492	-61.666259766	5.2	Px9y10
W	16.318821492	-61.631927490	0.0	Px10y10
W	16.318821492	-61.597595215	0.0	Px11y10
W	16.318821492	-61.563262939	0.0	Px12y10
W	16.318821492	-61.528930664	9.1	Px13y10
W	16.318821492	-61.494598389	13.1	Px14y10
W	16.318821492	-61.460266113	52.6	Px15y10
W	16.318821492	-61.425933838	18.4	Px16y10
W	16.318821492	-61.391601562	8.0	Px17y10
W	16.318821492	-61.357269287	22.4	Px18y10
W	16.318821492	-61.322937012	23.8	Px19y10
W	16.318821492	-61.288604736	39.3	Px20y10
W	16.318821492	-61.254272461	0.0	Px21y10
W	16.318821492	-61.219940186	0.0	Px22y10
W	16.318821492	-61.185607910	0.0	Px23y10
W	16.318821492	-61.151275635	0.0	Px24y10
W	16.318821492	-61.116943359	0.0	Px25y10
W	16.318821492	-61.082611084	0.0	Px26y10
W	16.318821492	-61.048278809	239.6	Px27y10
W	16.318821492	-61.013946533	0.0	Px28y10
W	16.318821492	-60.979614258	0.0	Px29y10
W	16.318821492	-60.945281982	0.0	Px30y10
W	16.318821492	-60.910949707	0.0	Px31y10
W	16.285869588	-61.940917969	0.0	Px1y11
W	16.285869588	-61.906585693	0.0	Px2y11
W	16.285869588	-61.872253418	0.0	Px3y11
W	16.285869588	-61.837921143	0.0	Px4y11
W	16.285869588	-61.803588867	0.0	Px5y11
W	16.285869588	-61.769256592	461.7	Px6y11
W	16.285869588	-61.734924316	441.3	Px7y11
W	16.285869588	-61.700592041	137.5	Px8y11
W	16.285869588	-61.666259766	8.0	Px9y11
W	16.285869588	-61.631927490	11.0	Px10y11
W	16.285869588	-61.597595215	0.0	Px11y11
W	16.285869588	-61.563262939	4.5	Px12y11
W	16.285869588	-61.528930664	7.2	Px13y11
W	16.285869588	-61.494598389	21.6	Px14y11
W	16.285869588	-61.460266113	77.8	Px15y11
W	16.285869588	-61.425933838	86.3	Px16y11
W	16.285869588	-61.391601562	43.2	Px17y11
W	16.285869588	-61.357269287	33.7	Px18y11
W	16.285869588	-61.322937012	34.3	Px19y11
W	16.285869588	-61.288604736	39.9	Px20y11
W	16.285869588	-61.254272461	31.9	Px21y11
W	16.285869588	-61.219940186	0.0	Px22y11
W	16.285869588	-61.185607910	0.0	Px23y11
W	16.285869588	-61.151275635	0.0	Px24y11
W	16.285869588	-61.116943359	0.0	Px25y11
W	16.285869588	-61.082611084	0.0	Px26y11
W	16.285869588	-61.048278809	0.0	Px27y11
W	16.285869588	-61.013946533	0.0	Px28y11
W	16.285869588	-60.979614258	0.0	Px29y11
W	16.285869588	-60.945281982	0.0	Px30y11
W	16.285869588	-60.910949707	0.0	Px31y11
W	16.252912146	-61.940917969	0.0	Px1y12
W	16.252912146	-61.906585693	0.0	Px2y12
W	16.252912146	-61.872253418	0.0	Px3y12
W	16.252912146	-61.837921143	0.0	Px4y12
W	16.252912146	-61.803588867	11.6	Px5y12
W	16.252912146	-61.769256592	568.2	Px6y12
W	16.252912146	-61.734924316	644.7	Px7y12
W	16.252912146	-61.700592041	138.8	Px8y12
W	16.252912146	-61.666259766	48.4	Px9y12
W	16.252912146	-61.631927490	42.9	Px10y12
W	16.252912146	-61.597595215	29.5	Px11y12
W	16.252912146	-61.563262939	10.9	Px12y12
W	16.252912146	-61.528930664	7.8	Px13y12
W	16.252912146	-61.494598389	43.2	Px14y12
W	16.252912146	-61.460266113	70.1	Px15y12
W	16.252912146	-61.425933838	96.1	Px16y12
W	16.252912146	-61.391601562	85.8	Px17y12
W	16.252912146	-61.357269287	24.7	Px18y12
W	16.252912146	-61.322937012	37.5	Px19y12
W	16.252912146	-61.288604736	21.8	Px20y12
W	16.252912146	-61.254272461	0.0	Px21y12
W	16.252912146	-61.219940186	1.5	Px22y12
W	16.252912146	-61.185607910	1.2	Px23y12
W	16.252912146	-61.151275635	0.0	Px24y12
W	16.252912146	-61.116943359	0.0	Px25y12
W	16.252912146	-61.082611084	0.0	Px26y12
W	16.252912146	-61.048278809	0.0	Px27y12
W	16.252912146	-61.013946533	0.0	Px28y12
W	16.252912146	-60.979614258	0.0	Px29y12
W	16.252912146	-60.945281982	0.0	Px30y12
W	16.252912146	-60.910949707	0.0	Px31y12
W	16.219949176	-61.940917969	0.0	Px1y13
W	16.219949176	-61.906585693	0.0	Px2y13
W	16.219949176	-61.872253418	0.0	Px3y13
W	16.219949176	-61.837921143	0.0	Px4y13
W	16.219949176	-61.803588867	0.0	Px5y13
W	16.219949176	-61.769256592	171.5	Px6y13
W	16.219949176	-61.734924316	428.3	Px7y13
W	16.219949176	-61.700592041	333.2	Px8y13
W	16.219949176	-61.666259766	101.6	Px9y13
W	16.219949176	-61.631927490	38.9	Px10y13
W	16.219949176	-61.597595215	27.2	Px11y13
W	16.219949176	-61.563262939	0.0	Px12y13
W	16.219949176	-61.528930664	5.1	Px13y13
W	16.219949176	-61.494598389	47.1	Px14y13
W	16.219949176	-61.460266113	53.5	Px15y13
W	16.219949176	-61.425933838	53.5	Px16y13
W	16.219949176	-61.391601562	0.0	Px17y13
W	16.219949176	-61.357269287	0.0	Px18y13
W	16.219949176	-61.322937012	0.0	Px19y13
W	16.219949176	-61.288604736	0.0	Px20y13
W	16.219949176	-61.254272461	0.0	Px21y13
W	16.219949176	-61.219940186	0.0	Px22y13
W	16.219949176	-61.185607910	0.0	Px23y13
W	16.219949176	-61.151275635	0.0	Px24y13
W	16.219949176	-61.116943359	0.0	Px25y13
W	16.219949176	-61.082611084	0.0	Px26y13
W	16.219949176	-61.048278809	0.0	Px27y13
W	16.219949176	-61.013946533	0.0	Px28y13
W	16.219949176	-60.979614258	0.0	Px29y13
W	16.219949176	-60.945281982	0.0	Px30y13
W	16.219949176	-60.910949707	0.0	Px31y13
W	16.186980688	-61.940917969	0.0	Px1y14
W	16.186980688	-61.906585693	0.0	Px2y14
W	16.186980688	-61.872253418	0.0	Px3y14
W	16.186980688	-61.837921143	0.0	Px4y14
W	16.186980688	-61.803588867	0.0	Px5y14
W	16.186980688	-61.769256592	392.2	Px6y14
W	16.186980688	-61.734924316	480.7	Px7y14
W	16.186980688	-61.700592041	325.2	Px8y14
W	16.186980688	-61.666259766	189.0	Px9y14
W	16.186980688	-61.631927490	122.6	Px10y14
W	16.186980688	-61.597595215	54.0	Px11y14
W	16.186980688	-61.563262939	0.0	Px12y14
W	16.186980688	-61.528930664	0.0	Px13y14
W	16.186980688	-61.494598389	0.0	Px14y14
W	16.186980688	-61.460266113	0.0	Px15y14
W	16.186980688	-61.425933838	0.0	Px16y14
W	16.186980688	-61.391601562	0.0	Px17y14
W	16.186980688	-61.357269287	0.0	Px18y14
W	16.186980688	-61.322937012	0.0	Px19y14
W	16.186980688	-61.288604736	0.0	Px20y14
W	16.186980688	-61.254272461	0.0	Px21y14
W	16.186980688	-61.219940186	0.0	Px22y14
W	16.186980688	-61.185607910	0.0	Px23y14
W	16.186980688	-61.151275635	0.0	Px24y14
W	16.186980688	-61.116943359	0.0	Px25y14
W	16.186980688	-61.082611084	0.0	Px26y14
W	16.186980688	-61.048278809	0.0	Px27y14
W	16.186980688	-61.013946533	0.0	Px28y14
W	16.186980688	-60.979614258	0.0	Px29y14
W	16.186980688	-60.945281982	0.0	Px30y14
W	16.186980688	-60.910949707	0.0	Px31y14
W	16.154006693	-61.940917969	0.0	Px1y15
W	16.154006693	-61.906585693	0.0	Px2y15
W	16.154006693	-61.872253418	0.0	Px3y15
W	16.154006693	-61.837921143	0.0	Px4y15
W	16.154006693	-61.803588867	0.0	Px5y15
W	16.154006693	-61.769256592	80.3	Px6y15
W	16.154006693	-61.734924316	612.0	Px7y15
W	16.154006693	-61.700592041	408.9	Px8y15
W	16.154006693	-61.666259766	341.7	Px9y15
W	16.154006693	-61.631927490	232.9	Px10y15
W	16.154006693	-61.597595215	78.7	Px11y15
W	16.154006693	-61.563262939	0.0	Px12y15
W	16.154006693	-61.528930664	0.0	Px13y15
W	16.154006693	-61.494598389	0.0	Px14y15
W	16.154006693	-61.460266113	0.0	Px15y15
W	16.154006693	-61.425933838	0.0	Px16y15
W	16.154006693	-61.391601562	0.0	Px17y15
W	16.154006693	-61.357269287	0.0	Px18y15
W	16.154006693	-61.322937012	0.0	Px19y15
W	16.154006693	-61.288604736	0.0	Px20y15
W	16.154006693	-61.254272461	0.0	Px21y15
W	16.154006693	-61.219940186	0.0	Px22y15
W	16.154006693	-61.185607910	0.0	Px23y15
W	16.154006693	-61.151275635	0.0	Px24y15
W	16.154006693	-61.116943359	0.0	Px25y15
W	16.154006693	-61.082611084	0.0	Px26y15
W	16.154006693	-61.048278809	0.0	Px27y15
W	16.154006693	-61.013946533	0.0	Px28y15
W	16.154006693	-60.979614258	0.0	Px29y15
W	16.154006693	-60.945281982	0.0	Px30y15
W	16.154006693	-60.910949707	0.0	Px31y15
W	16.121027200	-61.940917969	0.0	Px1y16
W	16.121027200	-61.906585693	0.0	Px2y16
W	16.121027200	-61.872253418	0.0	Px3y16
W	16.121027200	-61.837921143	0.0	Px4y16
W	16.121027200	-61.803588867	0.0	Px5y16
W	16.121027200	-61.769256592	45.4	Px6y16
W	16.121027200	-61.734924316	566.6	Px7y16
W	16.121027200	-61.700592041	1125.4	Px8y16
