type	latitude	longitude	altitude (m)	name
W	48.491582191	-5.147781372	0.0	Px1y1
W	48.491582191	-5.146064758	0.0	Px2y1
W	48.491582191	-5.144348145	0.0	Px3y1
W	48.491582191	-5.142631531	0.0	Px4y1
W	48.491582191	-5.140914917	0.0	Px5y1
W	48.491582191	-5.139198303	0.0	Px6y1
W	48.491582191	-5.137481689	0.0	Px7y1
W	48.491582191	-5.135765076	0.0	Px8y1
W	48.491582191	-5.134048462	0.0	Px9y1
W	48.491582191	-5.132331848	0.0	Px10y1
W	48.491582191	-5.130615234	0.0	Px11y1
W	48.491582191	-5.128898621	0.0	Px12y1
W	48.491582191	-5.127182007	0.0	Px13y1
W	48.491582191	-5.125465393	0.0	Px14y1
W	48.491582191	-5.123748779	0.0	Px15y1
W	48.491582191	-5.122032166	0.0	Px16y1
W	48.491582191	-5.120315552	0.0	Px17y1
W	48.491582191	-5.118598938	0.0	Px18y1
W	48.491582191	-5.116882324	0.0	Px19y1
W	48.491582191	-5.115165710	0.0	Px20y1
W	48.491582191	-5.113449097	0.0	Px21y1
W	48.491582191	-5.111732483	0.0	Px22y1
W	48.491582191	-5.110015869	0.0	Px23y1
W	48.491582191	-5.108299255	0.0	Px24y1
W	48.491582191	-5.106582642	0.0	Px25y1
W	48.491582191	-5.104866028	0.0	Px26y1
W	48.491582191	-5.103149414	0.0	Px27y1
W	48.491582191	-5.101432800	0.0	Px28y1
W	48.491582191	-5.099716187	0.0	Px29y1
W	48.491582191	-5.097999573	0.0	Px30y1
W	48.491582191	-5.096282959	0.0	Px31y1
W	48.491582191	-5.094566345	0.0	Px32y1
W	48.491582191	-5.092849731	0.0	Px33y1
W	48.491582191	-5.091133118	0.0	Px34y1
W	48.491582191	-5.089416504	0.0	Px35y1
W	48.491582191	-5.087699890	0.0	Px36y1
W	48.491582191	-5.085983276	0.0	Px37y1
W	48.491582191	-5.084266663	0.0	Px38y1
W	48.491582191	-5.082550049	0.0	Px39y1
