type	latitude	longitude	altitude (m)	name
W	16.615137800	-61.940917969	0.0	Px1y1
W	16.615137800	-61.935424805	0.0	Px2y1
W	16.615137800	-61.929931641	0.0	Px3y1
W	16.615137800	-61.924438477	0.0	Px4y1
W	16.615137800	-61.918945312	0.0	Px5y1
W	16.615137800	-61.913452148	0.0	Px6y1
W	16.615137800	-61.907958984	0.0	Px7y1
W	16.615137800	-61.902465820	0.0	Px8y1
W	16.615137800	-61.896972656	0.0	Px9y1
W	16.615137800	-61.891479492	0.0	Px10y1
W	16.615137800	-61.885986328	0.0	Px11y1
W	16.615137800	-61.880493164	0.0	Px12y1
W	16.615137800	-61.875000000	0.0	Px13y1
W	16.615137800	-61.869506836	0.0	Px14y1
W	16.615137800	-61.864013672	0.0	Px15y1
W	16.615137800	-61.858520508	0.0	Px16y1
W	16.615137800	-61.853027344	0.0	Px17y1
W	16.615137800	-61.847534180	0.0	Px18y1
W	16.615137800	-61.842041016	0.0	Px19y1
W	16.615137800	-61.836547852	0.0	Px20y1
W	16.615137800	-61.831054688	0.0	Px21y1
W	16.615137800	-61.825561523	0.0	Px22y1
W	16.615137800	-61.820068359	0.0	Px23y1
W	16.615137800	-61.814575195	0.0	Px24y1
W	16.615137800	-61.809082031	0.0	Px25y1
W	16.615137800	-61.803588867	0.0	Px26y1
W	16.615137800	-61.798095703	0.0	Px27y1
W	16.615137800	-61.792602539	0.0	Px28y1
W	16.615137800	-61.787109375	0.0	Px29y1
W	16.615137800	-61.781616211	0.0	Px30y1
W	16.615137800	-61.776123047	0.0	Px31y1
W	16.615137800	-61.770629883	0.0	Px32y1
W	16.615137800	-61.765136719	0.0	Px33y1
W	16.615137800	-61.759643555	0.0	Px34y1
W	16.615137800	-61.754150391	0.0	Px35y1
W	16.615137800	-61.748657227	0.0	Px36y1
W	16.615137800	-61.743164062	0.0	Px37y1
W	16.615137800	-61.737670898	0.0	Px38y1
W	16.615137800	-61.732177734	0.0	Px39y1
W	16.615137800	-61.726684570	0.0	Px40y1
W	16.615137800	-61.721191406	0.0	Px41y1
W	16.615137800	-61.715698242	0.0	Px42y1
W	16.615137800	-61.710205078	0.0	Px43y1
W	16.615137800	-61.704711914	0.0	Px44y1
W	16.615137800	-61.699218750	0.0	Px45y1
W	16.615137800	-61.693725586	0.0	Px46y1
W	16.615137800	-61.688232422	0.0	Px47y1
W	16.615137800	-61.682739258	0.0	Px48y1
W	16.615137800	-61.677246094	0.0	Px49y1
W	16.615137800	-61.671752930	0.0	Px50y1
W	16.615137800	-61.666259766	0.0	Px51y1
W	16.615137800	-61.660766602	0.0	Px52y1
W	16.615137800	-61.655273438	0.0	Px53y1
W	16.615137800	-61.649780273	0.0	Px54y1
W	16.615137800	-61.644287109	0.0	Px55y1
W	16.615137800	-61.638793945	0.0	Px56y1
W	16.615137800	-61.633300781	0.0	Px57y1
W	16.615137800	-61.627807617	0.0	Px58y1
W	16.615137800	-61.622314453	0.0	Px59y1
W	16.615137800	-61.616821289	0.0	Px60y1
W	16.615137800	-61.611328125	0.0	Px61y1
W	16.615137800	-61.605834961	0.0	Px62y1
W	16.615137800	-61.600341797	0.0	Px63y1
W	16.615137800	-61.594848633	0.0	Px64y1
W	16.615137800	-61.589355469	0.0	Px65y1
W	16.615137800	-61.583862305	0.0	Px66y1
W	16.615137800	-61.578369141	0.0	Px67y1
W	16.615137800	-61.572875977	0.0	Px68y1
W	16.615137800	-61.567382812	0.0	Px69y1
W	16.615137800	-61.561889648	0.0	Px70y1
W	16.615137800	-61.556396484	0.0	Px71y1
W	16.615137800	-61.550903320	0.0	Px72y1
W	16.615137800	-61.545410156	0.0	Px73y1
W	16.615137800	-61.539916992	0.0	Px74y1
W	16.615137800	-61.534423828	0.0	Px75y1
W	16.615137800	-61.528930664	0.0	Px76y1
W	16.615137800	-61.523437500	0.0	Px77y1
W	16.615137800	-61.517944336	0.0	Px78y1
W	16.615137800	-61.512451172	0.0	Px79y1
W	16.615137800	-61.506958008	0.0	Px80y1
W	16.615137800	-61.501464844	0.0	Px81y1
W	16.615137800	-61.495971680	0.0	Px82y1
W	16.615137800	-61.490478516	0.0	Px83y1
W	16.615137800	-61.484985352	0.0	Px84y1
W	16.615137800	-61.479492188	0.0	Px85y1
W	16.615137800	-61.473999023	0.0	Px86y1
W	16.615137800	-61.468505859	0.0	Px87y1
W	16.615137800	-61.463012695	0.0	Px88y1
W	16.615137800	-61.457519531	0.0	Px89y1
W	16.615137800	-61.452026367	0.0	Px90y1
W	16.615137800	-61.446533203	0.0	Px91y1
W	16.615137800	-61.441040039	0.0	Px92y1
W	16.615137800	-61.435546875	0.0	Px93y1
W	16.615137800	-61.430053711	0.0	Px94y1
W	16.615137800	-61.424560547	0.0	Px95y1
W	16.615137800	-61.419067383	0.0	Px96y1
W	16.615137800	-61.413574219	0.0	Px97y1
W	16.615137800	-61.408081055	0.0	Px98y1
W	16.615137800	-61.402587891	0.0	Px99y1
W	16.615137800	-61.397094727	0.0	Px100y1
W	16.615137800	-61.391601562	0.0	Px101y1
W	16.615137800	-61.386108398	0.0	Px102y1
W	16.615137800	-61.380615234	0.0	Px103y1
W	16.615137800	-61.375122070	0.0	Px104y1
W	16.615137800	-61.369628906	0.0	Px105y1
W	16.615137800	-61.364135742	0.0	Px106y1
W	16.615137800	-61.358642578	0.0	Px107y1
W	16.615137800	-61.353149414	0.0	Px108y1
W	16.615137800	-61.347656250	0.0	Px109y1
W	16.615137800	-61.342163086	0.0	Px110y1
W	16.615137800	-61.336669922	0.0	Px111y1
W	16.615137800	-61.331176758	0.0	Px112y1
W	16.615137800	-61.325683594	0.0	Px113y1
W	16.615137800	-61.320190430	0.0	Px114y1
W	16.615137800	-61.314697266	0.0	Px115y1
W	16.615137800	-61.309204102	0.0	Px116y1
W	16.615137800	-61.303710938	0.0	Px117y1
W	16.615137800	-61.298217773	0.0	Px118y1
W	16.615137800	-61.292724609	0.0	Px119y1
W	16.615137800	-61.287231445	0.0	Px120y1
W	16.615137800	-61.281738281	0.0	Px121y1
W	16.615137800	-61.276245117	0.0	Px122y1
W	16.615137800	-61.270751953	0.0	Px123y1
W	16.615137800	-61.265258789	0.0	Px124y1
W	16.615137800	-61.259765625	0.0	Px125y1
W	16.615137800	-61.254272461	0.0	Px126y1
W	16.615137800	-61.248779297	0.0	Px127y1
W	16.615137800	-61.243286133	0.0	Px128y1
W	16.615137800	-61.237792969	0.0	Px129y1
W	16.615137800	-61.232299805	0.0	Px130y1
W	16.615137800	-61.226806641	0.0	Px131y1
W	16.615137800	-61.221313477	0.0	Px132y1
W	16.615137800	-61.215820312	0.0	Px133y1
W	16.615137800	-61.210327148	0.0	Px134y1
W	16.615137800	-61.204833984	0.0	Px135y1
W	16.615137800	-61.199340820	0.0	Px136y1
W	16.615137800	-61.193847656	0.0	Px137y1
W	16.615137800	-61.188354492	0.0	Px138y1
W	16.615137800	-61.182861328	0.0	Px139y1
W	16.615137800	-61.177368164	0.0	Px140y1
W	16.615137800	-61.171875000	0.0	Px141y1
W	16.615137800	-61.166381836	0.0	Px142y1
W	16.615137800	-61.160888672	0.0	Px143y1
W	16.615137800	-61.155395508	0.0	Px144y1
W	16.615137800	-61.149902344	0.0	Px145y1
W	16.615137800	-61.144409180	0.0	Px146y1
W	16.615137800	-61.138916016	0.0	Px147y1
W	16.615137800	-61.133422852	0.0	Px148y1
W	16.615137800	-61.127929688	0.0	Px149y1
W	16.615137800	-61.122436523	0.0	Px150y1
W	16.615137800	-61.116943359	0.0	Px151y1
W	16.615137800	-61.111450195	0.0	Px152y1
W	16.615137800	-61.105957031	0.0	Px153y1
W	16.615137800	-61.100463867	0.0	Px154y1
W	16.615137800	-61.094970703	0.0	Px155y1
W	16.615137800	-61.089477539	0.0	Px156y1
W	16.615137800	-61.083984375	0.0	Px157y1
W	16.615137800	-61.078491211	0.0	Px158y1
W	16.615137800	-61.072998047	0.0	Px159y1
W	16.615137800	-61.067504883	0.0	Px160y1
W	16.615137800	-61.062011719	0.0	Px161y1
W	16.615137800	-61.056518555	0.0	Px162y1
W	16.615137800	-61.051025391	0.0	Px163y1
W	16.615137800	-61.045532227	0.0	Px164y1
W	16.615137800	-61.040039062	0.0	Px165y1
W	16.615137800	-61.034545898	0.0	Px166y1
W	16.615137800	-61.029052734	0.0	Px167y1
W	16.615137800	-61.023559570	0.0	Px168y1
W	16.615137800	-61.018066406	0.0	Px169y1
W	16.615137800	-61.012573242	0.0	Px170y1
W	16.615137800	-61.007080078	0.0	Px171y1
W	16.615137800	-61.001586914	0.0	Px172y1
W	16.615137800	-60.996093750	0.0	Px173y1
W	16.615137800	-60.990600586	0.0	Px174y1
W	16.615137800	-60.985107422	0.0	Px175y1
W	16.615137800	-60.979614258	0.0	Px176y1
W	16.615137800	-60.974121094	0.0	Px177y1
W	16.615137800	-60.968627930	0.0	Px178y1
W	16.615137800	-60.963134766	0.0	Px179y1
W	16.615137800	-60.957641602	0.0	Px180y1
W	16.615137800	-60.952148438	0.0	Px181y1
W	16.615137800	-60.946655273	0.0	Px182y1
W	16.615137800	-60.941162109	0.0	Px183y1
W	16.615137800	-60.935668945	0.0	Px184y1
W	16.615137800	-60.930175781	0.0	Px185y1
W	16.615137800	-60.924682617	0.0	Px186y1
W	16.615137800	-60.919189453	0.0	Px187y1
W	16.615137800	-60.913696289	0.0	Px188y1
W	16.615137800	-60.908203125	0.0	Px189y1
W	16.615137800	-60.902709961	0.0	Px190y1
W	16.615137800	-60.897216797	0.0	Px191y1
W	16.615137800	-60.891723633	0.0	Px192y1
W	16.615137800	-60.886230469	0.0	Px193y1
W	16.615137800	-60.880737305	0.0	Px194y1
W	16.615137800	-60.875244141	0.0	Px195y1
W	16.609873920	-61.940917969	0.0	Px1y2
W	16.609873920	-61.935424805	0.0	Px2y2
W	16.609873920	-61.929931641	0.0	Px3y2
W	16.609873920	-61.924438477	0.0	Px4y2
W	16.609873920	-61.918945312	0.0	Px5y2
W	16.609873920	-61.913452148	0.0	Px6y2
W	16.609873920	-61.907958984	0.0	Px7y2
W	16.609873920	-61.902465820	0.0	Px8y2
W	16.609873920	-61.896972656	0.0	Px9y2
W	16.609873920	-61.891479492	0.0	Px10y2
W	16.609873920	-61.885986328	0.0	Px11y2
W	16.609873920	-61.880493164	0.0	Px12y2
W	16.609873920	-61.875000000	0.0	Px13y2
W	16.609873920	-61.869506836	0.0	Px14y2
W	16.609873920	-61.864013672	0.0	Px15y2
W	16.609873920	-61.858520508	0.0	Px16y2
W	16.609873920	-61.853027344	0.0	Px17y2
W	16.609873920	-61.847534180	0.0	Px18y2
W	16.609873920	-61.842041016	0.0	Px19y2
W	16.609873920	-61.836547852	0.0	Px20y2
W	16.609873920	-61.831054688	0.0	Px21y2
W	16.609873920	-61.825561523	0.0	Px22y2
W	16.609873920	-61.820068359	0.0	Px23y2
W	16.609873920	-61.814575195	0.0	Px24y2
W	16.609873920	-61.809082031	0.0	Px25y2
W	16.609873920	-61.803588867	0.0	Px26y2
W	16.609873920	-61.798095703	0.0	Px27y2
W	16.609873920	-61.792602539	0.0	Px28y2
W	16.609873920	-61.787109375	0.0	Px29y2
W	16.609873920	-61.781616211	0.0	Px30y2
W	16.609873920	-61.776123047	0.0	Px31y2
W	16.609873920	-61.770629883	0.0	Px32y2
W	16.609873920	-61.765136719	0.0	Px33y2
W	16.609873920	-61.759643555	0.0	Px34y2
W	16.609873920	-61.754150391	0.0	Px35y2
W	16.609873920	-61.748657227	0.0	Px36y2
W	16.609873920	-61.743164062	0.0	Px37y2
W	16.609873920	-61.737670898	0.0	Px38y2
W	16.609873920	-61.732177734	0.0	Px39y2
W	16.609873920	-61.726684570	0.0	Px40y2
W	16.609873920	-61.721191406	0.0	Px41y2
W	16.609873920	-61.715698242	0.0	Px42y2
W	16.609873920	-61.710205078	0.0	Px43y2
W	16.609873920	-61.704711914	0.0	Px44y2
W	16.609873920	-61.699218750	0.0	Px45y2
W	16.609873920	-61.693725586	0.0	Px46y2
W	16.609873920	-61.688232422	0.0	Px47y2
W	16.609873920	-61.682739258	0.0	Px48y2
W	16.609873920	-61.677246094	0.0	Px49y2
W	16.609873920	-61.671752930	0.0	Px50y2
W	16.609873920	-61.666259766	0.0	Px51y2
W	16.609873920	-61.660766602	0.0	Px52y2
