latitude,longitude,elevation,name
48.401912973197,-4.5179557800293,0.0,Px1y1
48.401912973197,-4.5158100128174,0.0,Px2y1
48.401912973197,-4.5136642456055,0.0,Px3y1
48.401912973197,-4.5115184783936,0.0,Px4y1
48.401912973197,-4.5093727111816,0.0,Px5y1
48.401912973197,-4.5072269439697,0.0,Px6y1
48.401912973197,-4.5050811767578,0.0,Px7y1
48.401912973197,-4.5029354095459,0.0,Px8y1
48.401912973197,-4.500789642334,0.0,Px9y1
48.401912973197,-4.4986438751221,0.0,Px10y1
48.401912973197,-4.4964981079101,0.0,Px11y1
48.401912973197,-4.4943523406983,0.0,Px12y1
48.401912973197,-4.4922065734863,0.0,Px13y1
48.401912973197,-4.4900608062744,0.0,Px14y1
48.401912973197,-4.4879150390625,0.0,Px15y1
48.401912973197,-4.4857692718506,0.0,Px16y1
48.401912973197,-4.4836235046387,0.0,Px17y1
48.401912973197,-4.4814777374268,0.0,Px18y1
48.401912973197,-4.4793319702148,0.0,Px19y1
48.401912973197,-4.4771862030029,0.0,Px20y1
48.401912973197,-4.475040435791,0.0,Px21y1
48.401912973197,-4.4728946685791,0.0,Px22y1
48.401912973197,-4.4707489013672,0.0,Px23y1
48.401912973197,-4.4686031341553,0.0,Px24y1
48.401912973197,-4.4664573669434,0.0,Px25y1
48.401912973197,-4.4643115997315,0.0,Px26y1
48.401912973197,-4.4621658325195,0.0,Px27y1
48.401912973197,-4.4600200653076,0.0,Px28y1
48.401912973197,-4.4578742980957,0.0,Px29y1
48.401912973197,-4.4557285308838,0.0,Px30y1
48.401912973197,-4.4535827636719,0.0,Px31y1
48.400488375724,-4.5179557800293,0.0,Px1y2
48.400488375724,-4.5158100128174,0.0,Px2y2
48.400488375724,-4.5136642456055,0.0,Px3y2
48.400488375724,-4.5115184783936,0.0,Px4y2
48.400488375724,-4.5093727111816,0.0,Px5y2
48.400488375724,-4.5072269439697,0.0,Px6y2
48.400488375724,-4.5050811767578,0.0,Px7y2
48.400488375724,-4.5029354095459,0.0,Px8y2
48.400488375724,-4.500789642334,0.0,Px9y2
48.400488375724,-4.4986438751221,0.0,Px10y2
48.400488375724,-4.4964981079101,0.0,Px11y2
48.400488375724,-4.4943523406983,0.0,Px12y2
48.400488375724,-4.4922065734863,0.0,Px13y2
48.400488375724,-4.4900608062744,0.0,Px14y2
48.400488375724,-4.4879150390625,0.0,Px15y2
48.400488375724,-4.4857692718506,0.0,Px16y2
48.400488375724,-4.4836235046387,0.0,Px17y2
48.400488375724,-4.4814777374268,0.0,Px18y2
48.400488375724,-4.4793319702148,0.0,Px19y2
48.400488375724,-4.4771862030029,0.0,Px20y2
48.400488375724,-4.475040435791,0.0,Px21y2
48.400488375724,-4.4728946685791,0.0,Px22y2
48.400488375724,-4.4707489013672,0.0,Px23y2
48.400488375724,-4.4686031341553,0.0,Px24y2
48.400488375724,-4.4664573669434,0.0,Px25y2
48.400488375724,-4.4643115997315,0.0,Px26y2
48.400488375724,-4.4621658325195,0.0,Px27y2
48.400488375724,-4.4600200653076,0.0,Px28y2
48.400488375724,-4.4578742980957,0.0,Px29y2
48.400488375724,-4.4557285308838,0.0,Px30y2
48.400488375724,-4.4535827636719,0.0,Px31y2
48.399063738355,-4.5179557800293,0.0,Px1y3
48.399063738355,-4.5158100128174,0.0,Px2y3
48.399063738355,-4.5136642456055,0.0,Px3y3
48.399063738355,-4.5115184783936,0.0,Px4y3
48.399063738355,-4.5093727111816,0.0,Px5y3
48.399063738355,-4.5072269439697,0.0,Px6y3
48.399063738355,-4.5050811767578,0.0,Px7y3
48.399063738355,-4.5029354095459,0.0,Px8y3
48.399063738355,-4.500789642334,0.0,Px9y3
48.399063738355,-4.4986438751221,0.0,Px10y3
48.399063738355,-4.4964981079101,0.0,Px11y3
48.399063738355,-4.4943523406983,0.0,Px12y3
48.399063738355,-4.4922065734863,0.0,Px13y3
48.399063738355,-4.4900608062744,0.0,Px14y3
48.399063738355,-4.4879150390625,0.0,Px15y3
48.399063738355,-4.4857692718506,0.0,Px16y3
48.399063738355,-4.4836235046387,0.0,Px17y3
48.399063738355,-4.4814777374268,0.0,Px18y3
48.399063738355,-4.4793319702148,0.0,Px19y3
48.399063738355,-4.4771862030029,0.0,Px20y3
48.399063738355,-4.475040435791,0.0,Px21y3
48.399063738355,-4.4728946685791,0.0,Px22y3
48.399063738355,-4.4707489013672,0.0,Px23y3
48.399063738355,-4.4686031341553,0.0,Px24y3
48.399063738355,-4.4664573669434,0.0,Px25y3
48.399063738355,-4.4643115997315,0.0,Px26y3
48.399063738355,-4.4621658325195,0.0,Px27y3
48.399063738355,-4.4600200653076,0.0,Px28y3
48.399063738355,-4.4578742980957,0.0,Px29y3
48.399063738355,-4.4557285308838,0.0,Px30y3
48.399063738355,-4.4535827636719,0.0,Px31y3
48.397639061087,-4.5179557800293,0.0,Px1y4
48.397639061087,-4.5158100128174,0.0,Px2y4
48.397639061087,-4.5136642456055,0.0,Px3y4
48.397639061087,-4.5115184783936,0.0,Px4y4
48.397639061087,-4.5093727111816,0.0,Px5y4
48.397639061087,-4.5072269439697,0.0,Px6y4
48.397639061087,-4.5050811767578,0.0,Px7y4
48.397639061087,-4.5029354095459,0.0,Px8y4
48.397639061087,-4.500789642334,0.0,Px9y4
48.397639061087,-4.4986438751221,0.0,Px10y4
48.397639061087,-4.4964981079101,0.0,Px11y4
48.397639061087,-4.4943523406983,0.0,Px12y4
48.397639061087,-4.4922065734863,0.0,Px13y4
48.397639061087,-4.4900608062744,0.0,Px14y4
48.397639061087,-4.4879150390625,0.0,Px15y4
48.397639061087,-4.4857692718506,0.0,Px16y4
48.397639061087,-4.4836235046387,0.0,Px17y4
48.397639061087,-4.4814777374268,0.0,Px18y4
48.397639061087,-4.4793319702148,0.0,Px19y4
48.397639061087,-4.4771862030029,0.0,Px20y4
48.397639061087,-4.475040435791,0.0,Px21y4
48.397639061087,-4.4728946685791,0.0,Px22y4
48.397639061087,-4.4707489013672,0.0,Px23y4
48.397639061087,-4.4686031341553,0.0,Px24y4
48.397639061087,-4.4664573669434,0.0,Px25y4
48.397639061087,-4.4643115997315,0.0,Px26y4
48.397639061087,-4.4621658325195,0.0,Px27y4
48.397639061087,-4.4600200653076,0.0,Px28y4
48.397639061087,-4.4578742980957,0.0,Px29y4
48.397639061087,-4.4557285308838,0.0,Px30y4
48.397639061087,-4.4535827636719,0.0,Px31y4
48.396214343922,-4.5179557800293,0.0,Px1y5
48.396214343922,-4.5158100128174,0.0,Px2y5
48.396214343922,-4.5136642456055,0.0,Px3y5
48.396214343922,-4.5115184783936,0.0,Px4y5
48.396214343922,-4.5093727111816,0.0,Px5y5
48.396214343922,-4.5072269439697,0.0,Px6y5
48.396214343922,-4.5050811767578,0.0,Px7y5
48.396214343922,-4.5029354095459,0.0,Px8y5
48.396214343922,-4.500789642334,0.0,Px9y5
48.396214343922,-4.4986438751221,0.0,Px10y5
48.396214343922,-4.4964981079101,0.0,Px11y5
48.396214343922,-4.4943523406983,0.0,Px12y5
48.396214343922,-4.4922065734863,0.0,Px13y5
48.396214343922,-4.4900608062744,0.0,Px14y5
48.396214343922,-4.4879150390625,0.0,Px15y5
48.396214343922,-4.4857692718506,0.0,Px16y5
48.396214343922,-4.4836235046387,0.0,Px17y5
48.396214343922,-4.4814777374268,0.0,Px18y5
48.396214343922,-4.4793319702148,0.0,Px19y5
48.396214343922,-4.4771862030029,0.0,Px20y5
48.396214343922,-4.475040435791,0.0,Px21y5
48.396214343922,-4.4728946685791,0.0,Px22y5
48.396214343922,-4.4707489013672,0.0,Px23y5
48.396214343922,-4.4686031341553,0.0,Px24y5
48.396214343922,-4.4664573669434,0.0,Px25y5
48.396214343922,-4.4643115997315,0.0,Px26y5
48.396214343922,-4.4621658325195,0.0,Px27y5
48.396214343922,-4.4600200653076,0.0,Px28y5
48.396214343922,-4.4578742980957,0.0,Px29y5
48.396214343922,-4.4557285308838,0.0,Px30y5
48.396214343922,-4.4535827636719,0.0,Px31y5
48.394789586858,-4.5179557800293,0.0,Px1y6
48.394789586858,-4.5158100128174,0.0,Px2y6
48.394789586858,-4.5136642456055,0.0,Px3y6
48.394789586858,-4.5115184783936,0.0,Px4y6
48.394789586858,-4.5093727111816,0.0,Px5y6
48.394789586858,-4.5072269439697,0.0,Px6y6
48.394789586858,-4.5050811767578,0.0,Px7y6
48.394789586858,-4.5029354095459,0.0,Px8y6
48.394789586858,-4.500789642334,0.0,Px9y6
48.394789586858,-4.4986438751221,0.0,Px10y6
48.394789586858,-4.4964981079101,0.0,Px11y6
48.394789586858,-4.4943523406983,0.0,Px12y6
48.394789586858,-4.4922065734863,0.0,Px13y6
48.394789586858,-4.4900608062744,0.0,Px14y6
48.394789586858,-4.4879150390625,0.0,Px15y6
48.394789586858,-4.4857692718506,0.0,Px16y6
48.394789586858,-4.4836235046387,0.0,Px17y6
48.394789586858,-4.4814777374268,0.0,Px18y6
48.394789586858,-4.4793319702148,0.0,Px19y6
48.394789586858,-4.4771862030029,0.0,Px20y6
48.394789586858,-4.475040435791,0.0,Px21y6
48.394789586858,-4.4728946685791,0.0,Px22y6
48.394789586858,-4.4707489013672,0.0,Px23y6
48.394789586858,-4.4686031341553,0.0,Px24y6
48.394789586858,-4.4664573669434,0.0,Px25y6
48.394789586858,-4.4643115997315,0.0,Px26y6
48.394789586858,-4.4621658325195,0.0,Px27y6
48.394789586858,-4.4600200653076,0.0,Px28y6
48.394789586858,-4.4578742980957,0.0,Px29y6
48.394789586858,-4.4557285308838,0.0,Px30y6
48.394789586858,-4.4535827636719,0.0,Px31y6
48.393364789896,-4.5179557800293,0.0,Px1y7
48.393364789896,-4.5158100128174,0.0,Px2y7
48.393364789896,-4.5136642456055,0.0,Px3y7
48.393364789896,-4.5115184783936,0.0,Px4y7
48.393364789896,-4.5093727111816,0.0,Px5y7
48.393364789896,-4.5072269439697,0.0,Px6y7
48.393364789896,-4.5050811767578,0.0,Px7y7
48.393364789896,-4.5029354095459,0.0,Px8y7
48.393364789896,-4.500789642334,0.0,Px9y7
48.393364789896,-4.4986438751221,0.0,Px10y7
48.393364789896,-4.4964981079101,0.0,Px11y7
48.393364789896,-4.4943523406983,0.0,Px12y7
48.393364789896,-4.4922065734863,0.0,Px13y7
48.393364789896,-4.4900608062744,0.0,Px14y7
48.393364789896,-4.4879150390625,0.0,Px15y7
48.393364789896,-4.4857692718506,0.0,Px16y7
48.393364789896,-4.4836235046387,0.0,Px17y7
48.393364789896,-4.4814777374268,0.0,Px18y7
48.393364789896,-4.4793319702148,0.0,Px19y7
48.393364789896,-4.4771862030029,0.0,Px20y7
48.393364789896,-4.475040435791,0.0,Px21y7
48.393364789896,-4.4728946685791,0.0,Px22y7
48.393364789896,-4.4707489013672,0.0,Px23y7
48.393364789896,-4.4686031341553,0.0,Px24y7
48.393364789896,-4.4664573669434,0.0,Px25y7
48.393364789896,-4.4643115997315,0.0,Px26y7
48.393364789896,-4.4621658325195,0.0,Px27y7
48.393364789896,-4.4600200653076,0.0,Px28y7
48.393364789896,-4.4578742980957,0.0,Px29y7
48.393364789896,-4.4557285308838,0.0,Px30y7
48.393364789896,-4.4535827636719,0.0,Px31y7
48.391939953035,-4.5179557800293,0.0,Px1y8
48.391939953035,-4.5158100128174,0.0,Px2y8
48.391939953035,-4.5136642456055,0.0,Px3y8
48.391939953035,-4.5115184783936,0.0,Px4y8
48.391939953035,-4.5093727111816,0.0,Px5y8
48.391939953035,-4.5072269439697,0.0,Px6y8
48.391939953035,-4.5050811767578,0.0,Px7y8
48.391939953035,-4.5029354095459,0.0,Px8y8
48.391939953035,-4.500789642334,0.0,Px9y8
48.391939953035,-4.4986438751221,0.0,Px10y8
48.391939953035,-4.4964981079101,0.0,Px11y8
48.391939953035,-4.4943523406983,0.0,Px12y8
48.391939953035,-4.4922065734863,0.0,Px13y8
48.391939953035,-4.4900608062744,0.0,Px14y8
48.391939953035,-4.4879150390625,0.0,Px15y8
48.391939953035,-4.4857692718506,0.0,Px16y8
48.391939953035,-4.4836235046387,0.0,Px17y8
48.391939953035,-4.4814777374268,0.0,Px18y8
48.391939953035,-4.4793319702148,0.0,Px19y8
48.391939953035,-4.4771862030029,0.0,Px20y8
48.391939953035,-4.475040435791,0.0,Px21y8
48.391939953035,-4.4728946685791,0.0,Px22y8
48.391939953035,-4.4707489013672,0.0,Px23y8
48.391939953035,-4.4686031341553,0.0,Px24y8
48.391939953035,-4.4664573669434,0.0,Px25y8
48.391939953035,-4.4643115997315,0.0,Px26y8
48.391939953035,-4.4621658325195,0.0,Px27y8
48.391939953035,-4.4600200653076,0.0,Px28y8
48.391939953035,-4.4578742980957,0.0,Px29y8
48.391939953035,-4.4557285308838,0.0,Px30y8
48.391939953035,-4.4535827636719,0.0,Px31y8
48.390515076275,-4.5179557800293,0.0,Px1y9
48.390515076275,-4.5158100128174,0.0,Px2y9
48.390515076275,-4.5136642456055,0.0,Px3y9
48.390515076275,-4.5115184783936,0.0,Px4y9
48.390515076275,-4.5093727111816,0.0,Px5y9
48.390515076275,-4.5072269439697,0.0,Px6y9
48.390515076275,-4.5050811767578,0.0,Px7y9
48.390515076275,-4.5029354095459,0.0,Px8y9
48.390515076275,-4.500789642334,0.0,Px9y9
