type	latitude	longitude	altitude (m)	name
W	48.407440034	-4.972686768	0.0	Px1y1
W	48.407440034	-4.972043037	0.0	Px2y1
W	48.407440034	-4.971399307	0.0	Px3y1
W	48.407440034	-4.970755577	0.0	Px4y1
W	48.407440034	-4.970111847	0.0	Px5y1
W	48.407440034	-4.969468117	0.0	Px6y1
W	48.407440034	-4.968824387	0.0	Px7y1
W	48.407440034	-4.968180656	0.0	Px8y1
W	48.407440034	-4.967536926	0.0	Px9y1
W	48.407440034	-4.966893196	0.0	Px10y1
W	48.407440034	-4.966249466	0.0	Px11y1
W	48.407440034	-4.965605736	0.0	Px12y1
W	48.407440034	-4.964962006	0.0	Px13y1
W	48.407440034	-4.964318275	0.0	Px14y1
W	48.407440034	-4.963674545	0.0	Px15y1
W	48.407440034	-4.963030815	0.0	Px16y1
W	48.407440034	-4.962387085	0.0	Px17y1
W	48.407440034	-4.961743355	0.0	Px18y1
W	48.407440034	-4.961099625	0.0	Px19y1
W	48.407440034	-4.960455894	0.0	Px20y1
W	48.407440034	-4.959812164	0.0	Px21y1
W	48.407440034	-4.959168434	0.0	Px22y1
W	48.407440034	-4.958524704	0.0	Px23y1
W	48.407440034	-4.957880974	0.0	Px24y1
W	48.407440034	-4.957237244	0.0	Px25y1
W	48.407440034	-4.956593513	0.0	Px26y1
W	48.407440034	-4.955949783	0.0	Px27y1
W	48.407440034	-4.955306053	0.0	Px28y1
W	48.407440034	-4.954662323	0.0	Px29y1
W	48.407440034	-4.954018593	0.0	Px30y1
W	48.407440034	-4.953374863	0.0	Px31y1
W	48.407440034	-4.952731133	0.0	Px32y1
W	48.407440034	-4.952087402	0.0	Px33y1
W	48.407440034	-4.951443672	0.0	Px34y1
W	48.407440034	-4.950799942	0.0	Px35y1
W	48.407440034	-4.950156212	0.0	Px36y1
W	48.407440034	-4.949512482	0.0	Px37y1
W	48.407440034	-4.948868752	0.0	Px38y1
W	48.407440034	-4.948225021	0.0	Px39y1
W	48.407440034	-4.947581291	0.0	Px40y1
W	48.407440034	-4.946937561	0.0	Px41y1
W	48.407440034	-4.946293831	0.0	Px42y1
W	48.407440034	-4.945650101	0.4	Px43y1
W	48.407440034	-4.945006371	0.2	Px44y1
W	48.407440034	-4.944362640	0.2	Px45y1
W	48.407440034	-4.943718910	0.1	Px46y1
W	48.407440034	-4.943075180	0.0	Px47y1
W	48.407440034	-4.942431450	0.0	Px48y1
W	48.407440034	-4.941787720	0.0	Px49y1
W	48.407440034	-4.941143990	0.0	Px50y1
W	48.407440034	-4.940500259	0.0	Px51y1
W	48.407440034	-4.939856529	0.0	Px52y1
W	48.407012705	-4.972686768	0.0	Px1y2
W	48.407012705	-4.972043037	0.0	Px2y2
W	48.407012705	-4.971399307	0.0	Px3y2
W	48.407012705	-4.970755577	0.0	Px4y2
W	48.407012705	-4.970111847	0.0	Px5y2
W	48.407012705	-4.969468117	0.0	Px6y2
W	48.407012705	-4.968824387	0.0	Px7y2
W	48.407012705	-4.968180656	0.0	Px8y2
W	48.407012705	-4.967536926	0.0	Px9y2
W	48.407012705	-4.966893196	0.0	Px10y2
W	48.407012705	-4.966249466	0.0	Px11y2
W	48.407012705	-4.965605736	0.0	Px12y2
W	48.407012705	-4.964962006	0.0	Px13y2
W	48.407012705	-4.964318275	0.0	Px14y2
W	48.407012705	-4.963674545	0.0	Px15y2
W	48.407012705	-4.963030815	0.0	Px16y2
W	48.407012705	-4.962387085	0.0	Px17y2
W	48.407012705	-4.961743355	0.0	Px18y2
W	48.407012705	-4.961099625	0.0	Px19y2
W	48.407012705	-4.960455894	0.0	Px20y2
W	48.407012705	-4.959812164	0.0	Px21y2
W	48.407012705	-4.959168434	0.0	Px22y2
W	48.407012705	-4.958524704	0.0	Px23y2
W	48.407012705	-4.957880974	0.0	Px24y2
W	48.407012705	-4.957237244	0.0	Px25y2
W	48.407012705	-4.956593513	0.0	Px26y2
W	48.407012705	-4.955949783	0.0	Px27y2
W	48.407012705	-4.955306053	0.0	Px28y2
W	48.407012705	-4.954662323	0.0	Px29y2
W	48.407012705	-4.954018593	0.0	Px30y2
W	48.407012705	-4.953374863	0.0	Px31y2
W	48.407012705	-4.952731133	0.0	Px32y2
W	48.407012705	-4.952087402	0.0	Px33y2
W	48.407012705	-4.951443672	0.0	Px34y2
W	48.407012705	-4.950799942	0.0	Px35y2
W	48.407012705	-4.950156212	0.0	Px36y2
W	48.407012705	-4.949512482	0.0	Px37y2
W	48.407012705	-4.948868752	0.0	Px38y2
W	48.407012705	-4.948225021	0.0	Px39y2
W	48.407012705	-4.947581291	0.0	Px40y2
W	48.407012705	-4.946937561	0.0	Px41y2
W	48.407012705	-4.946293831	0.5	Px42y2
W	48.407012705	-4.945650101	2.0	Px43y2
W	48.407012705	-4.945006371	1.0	Px44y2
W	48.407012705	-4.944362640	0.2	Px45y2
W	48.407012705	-4.943718910	0.4	Px46y2
W	48.407012705	-4.943075180	0.0	Px47y2
W	48.407012705	-4.942431450	0.0	Px48y2
W	48.407012705	-4.941787720	0.0	Px49y2
W	48.407012705	-4.941143990	0.0	Px50y2
W	48.407012705	-4.940500259	0.0	Px51y2
W	48.407012705	-4.939856529	0.0	Px52y2
W	48.406585373	-4.972686768	0.0	Px1y3
W	48.406585373	-4.972043037	0.0	Px2y3
W	48.406585373	-4.971399307	0.0	Px3y3
W	48.406585373	-4.970755577	0.0	Px4y3
W	48.406585373	-4.970111847	0.0	Px5y3
W	48.406585373	-4.969468117	0.0	Px6y3
W	48.406585373	-4.968824387	0.0	Px7y3
W	48.406585373	-4.968180656	0.0	Px8y3
W	48.406585373	-4.967536926	0.0	Px9y3
W	48.406585373	-4.966893196	0.0	Px10y3
W	48.406585373	-4.966249466	0.0	Px11y3
W	48.406585373	-4.965605736	0.0	Px12y3
W	48.406585373	-4.964962006	0.0	Px13y3
W	48.406585373	-4.964318275	0.0	Px14y3
W	48.406585373	-4.963674545	0.0	Px15y3
W	48.406585373	-4.963030815	0.0	Px16y3
W	48.406585373	-4.962387085	0.0	Px17y3
W	48.406585373	-4.961743355	0.0	Px18y3
W	48.406585373	-4.961099625	0.0	Px19y3
W	48.406585373	-4.960455894	0.0	Px20y3
W	48.406585373	-4.959812164	0.0	Px21y3
W	48.406585373	-4.959168434	0.0	Px22y3
W	48.406585373	-4.958524704	0.0	Px23y3
W	48.406585373	-4.957880974	0.0	Px24y3
W	48.406585373	-4.957237244	0.0	Px25y3
W	48.406585373	-4.956593513	0.0	Px26y3
W	48.406585373	-4.955949783	0.0	Px27y3
W	48.406585373	-4.955306053	0.0	Px28y3
W	48.406585373	-4.954662323	0.0	Px29y3
W	48.406585373	-4.954018593	0.0	Px30y3
W	48.406585373	-4.953374863	0.0	Px31y3
W	48.406585373	-4.952731133	0.0	Px32y3
W	48.406585373	-4.952087402	0.0	Px33y3
W	48.406585373	-4.951443672	0.0	Px34y3
W	48.406585373	-4.950799942	0.0	Px35y3
W	48.406585373	-4.950156212	0.0	Px36y3
W	48.406585373	-4.949512482	0.0	Px37y3
W	48.406585373	-4.948868752	0.0	Px38y3
W	48.406585373	-4.948225021	0.0	Px39y3
W	48.406585373	-4.947581291	0.0	Px40y3
W	48.406585373	-4.946937561	0.0	Px41y3
W	48.406585373	-4.946293831	2.3	Px42y3
W	48.406585373	-4.945650101	2.3	Px43y3
W	48.406585373	-4.945006371	2.0	Px44y3
W	48.406585373	-4.944362640	0.2	Px45y3
W	48.406585373	-4.943718910	0.7	Px46y3
W	48.406585373	-4.943075180	0.0	Px47y3
W	48.406585373	-4.942431450	0.0	Px48y3
W	48.406585373	-4.941787720	0.0	Px49y3
W	48.406585373	-4.941143990	0.0	Px50y3
W	48.406585373	-4.940500259	0.0	Px51y3
W	48.406585373	-4.939856529	0.0	Px52y3
W	48.406158037	-4.972686768	0.0	Px1y4
W	48.406158037	-4.972043037	0.0	Px2y4
W	48.406158037	-4.971399307	0.0	Px3y4
W	48.406158037	-4.970755577	0.0	Px4y4
W	48.406158037	-4.970111847	0.0	Px5y4
W	48.406158037	-4.969468117	0.0	Px6y4
W	48.406158037	-4.968824387	0.0	Px7y4
W	48.406158037	-4.968180656	0.0	Px8y4
W	48.406158037	-4.967536926	0.0	Px9y4
W	48.406158037	-4.966893196	0.0	Px10y4
W	48.406158037	-4.966249466	0.0	Px11y4
W	48.406158037	-4.965605736	0.0	Px12y4
W	48.406158037	-4.964962006	0.0	Px13y4
W	48.406158037	-4.964318275	0.0	Px14y4
W	48.406158037	-4.963674545	0.0	Px15y4
W	48.406158037	-4.963030815	0.0	Px16y4
W	48.406158037	-4.962387085	0.0	Px17y4
