type	latitude	longitude	altitude (m)	name
W	16.384708649	-61.840667725	0.0	Px1y1
W	16.384708649	-61.830368042	0.0	Px2y1
W	16.384708649	-61.820068359	0.0	Px3y1
W	16.384708649	-61.809768677	0.0	Px4y1
W	16.384708649	-61.799468994	0.0	Px5y1
W	16.384708649	-61.789169312	0.0	Px6y1
W	16.384708649	-61.778869629	0.0	Px7y1
W	16.384708649	-61.768569946	0.0	Px8y1
W	16.384708649	-61.758270264	0.0	Px9y1
W	16.384708649	-61.747970581	0.0	Px10y1
W	16.384708649	-61.737670898	0.0	Px11y1
W	16.384708649	-61.727371216	0.0	Px12y1
W	16.384708649	-61.717071533	0.0	Px13y1
W	16.384708649	-61.706771851	0.0	Px14y1
W	16.384708649	-61.696472168	0.0	Px15y1
W	16.384708649	-61.686172485	0.0	Px16y1
W	16.384708649	-61.675872803	0.0	Px17y1
W	16.384708649	-61.665573120	0.0	Px18y1
W	16.384708649	-61.655273438	0.0	Px19y1
W	16.384708649	-61.644973755	0.0	Px20y1
W	16.384708649	-61.634674072	0.0	Px21y1
W	16.384708649	-61.624374390	0.0	Px22y1
W	16.384708649	-61.614074707	0.0	Px23y1
W	16.384708649	-61.603775024	0.0	Px24y1
W	16.384708649	-61.593475342	0.0	Px25y1
W	16.384708649	-61.583175659	0.0	Px26y1
W	16.384708649	-61.572875977	0.0	Px27y1
W	16.384708649	-61.562576294	0.0	Px28y1
W	16.384708649	-61.552276611	0.0	Px29y1
W	16.384708649	-61.541976929	0.0	Px30y1
W	16.384708649	-61.531677246	0.0	Px31y1
W	16.384708649	-61.521377563	0.0	Px32y1
W	16.384708649	-61.511077881	0.0	Px33y1
W	16.384708649	-61.500778198	2.1	Px34y1
W	16.384708649	-61.490478516	21.3	Px35y1
W	16.384708649	-61.480178833	16.7	Px36y1
W	16.384708649	-61.469879150	27.9	Px37y1
W	16.384708649	-61.459579468	32.6	Px38y1
W	16.384708649	-61.449279785	42.7	Px39y1
W	16.384708649	-61.438980103	42.3	Px40y1
W	16.384708649	-61.428680420	38.3	Px41y1
W	16.384708649	-61.418380737	48.0	Px42y1
W	16.384708649	-61.408081055	51.8	Px43y1
W	16.384708649	-61.397781372	0.0	Px44y1
W	16.384708649	-61.387481689	0.0	Px45y1
W	16.384708649	-61.377182007	0.0	Px46y1
W	16.384708649	-61.366882324	0.0	Px47y1
W	16.384708649	-61.356582642	0.0	Px48y1
W	16.384708649	-61.346282959	0.0	Px49y1
W	16.384708649	-61.335983276	0.0	Px50y1
W	16.384708649	-61.325683594	0.0	Px51y1
W	16.384708649	-61.315383911	0.0	Px52y1
W	16.374826993	-61.840667725	0.0	Px1y2
W	16.374826993	-61.830368042	0.0	Px2y2
W	16.374826993	-61.820068359	0.0	Px3y2
W	16.374826993	-61.809768677	0.0	Px4y2
W	16.374826993	-61.799468994	0.0	Px5y2
W	16.374826993	-61.789169312	0.0	Px6y2
W	16.374826993	-61.778869629	0.0	Px7y2
W	16.374826993	-61.768569946	0.0	Px8y2
W	16.374826993	-61.758270264	0.0	Px9y2
W	16.374826993	-61.747970581	0.0	Px10y2
W	16.374826993	-61.737670898	0.0	Px11y2
W	16.374826993	-61.727371216	0.0	Px12y2
W	16.374826993	-61.717071533	0.0	Px13y2
W	16.374826993	-61.706771851	0.0	Px14y2
W	16.374826993	-61.696472168	0.0	Px15y2
W	16.374826993	-61.686172485	0.0	Px16y2
W	16.374826993	-61.675872803	0.0	Px17y2
W	16.374826993	-61.665573120	0.0	Px18y2
W	16.374826993	-61.655273438	0.0	Px19y2
W	16.374826993	-61.644973755	0.0	Px20y2
W	16.374826993	-61.634674072	0.0	Px21y2
W	16.374826993	-61.624374390	0.0	Px22y2
W	16.374826993	-61.614074707	0.0	Px23y2
W	16.374826993	-61.603775024	0.0	Px24y2
W	16.374826993	-61.593475342	0.0	Px25y2
W	16.374826993	-61.583175659	0.0	Px26y2
W	16.374826993	-61.572875977	0.0	Px27y2
W	16.374826993	-61.562576294	0.0	Px28y2
W	16.374826993	-61.552276611	0.0	Px29y2
W	16.374826993	-61.541976929	0.0	Px30y2
W	16.374826993	-61.531677246	0.0	Px31y2
W	16.374826993	-61.521377563	0.0	Px32y2
W	16.374826993	-61.511077881	0.0	Px33y2
W	16.374826993	-61.500778198	0.0	Px34y2
W	16.374826993	-61.490478516	3.5	Px35y2
W	16.374826993	-61.480178833	6.0	Px36y2
W	16.374826993	-61.469879150	18.0	Px37y2
W	16.374826993	-61.459579468	37.3	Px38y2
W	16.374826993	-61.449279785	32.0	Px39y2
W	16.374826993	-61.438980103	47.3	Px40y2
W	16.374826993	-61.428680420	58.5	Px41y2
W	16.374826993	-61.418380737	51.7	Px42y2
W	16.374826993	-61.408081055	54.5	Px43y2
W	16.374826993	-61.397781372	0.0	Px44y2
W	16.374826993	-61.387481689	0.0	Px45y2
W	16.374826993	-61.377182007	0.0	Px46y2
W	16.374826993	-61.366882324	0.0	Px47y2
W	16.374826993	-61.356582642	0.0	Px48y2
W	16.374826993	-61.346282959	0.0	Px49y2
W	16.374826993	-61.335983276	0.0	Px50y2
W	16.374826993	-61.325683594	0.0	Px51y2
W	16.374826993	-61.315383911	0.0	Px52y2
W	16.364944837	-61.840667725	0.0	Px1y3
W	16.364944837	-61.830368042	0.0	Px2y3
W	16.364944837	-61.820068359	0.0	Px3y3
W	16.364944837	-61.809768677	0.0	Px4y3
W	16.364944837	-61.799468994	0.0	Px5y3
W	16.364944837	-61.789169312	0.0	Px6y3
W	16.364944837	-61.778869629	5.7	Px7y3
W	16.364944837	-61.768569946	0.0	Px8y3
W	16.364944837	-61.758270264	0.0	Px9y3
W	16.364944837	-61.747970581	0.0	Px10y3
W	16.364944837	-61.737670898	0.0	Px11y3
W	16.364944837	-61.727371216	0.0	Px12y3
W	16.364944837	-61.717071533	0.0	Px13y3
W	16.364944837	-61.706771851	0.0	Px14y3
W	16.364944837	-61.696472168	0.0	Px15y3
W	16.364944837	-61.686172485	0.0	Px16y3
W	16.364944837	-61.675872803	0.0	Px17y3
W	16.364944837	-61.665573120	0.0	Px18y3
W	16.364944837	-61.655273438	0.0	Px19y3
W	16.364944837	-61.644973755	0.0	Px20y3
W	16.364944837	-61.634674072	0.0	Px21y3
W	16.364944837	-61.624374390	0.0	Px22y3
W	16.364944837	-61.614074707	0.0	Px23y3
W	16.364944837	-61.603775024	0.0	Px24y3
W	16.364944837	-61.593475342	0.0	Px25y3
W	16.364944837	-61.583175659	0.0	Px26y3
W	16.364944837	-61.572875977	0.0	Px27y3
W	16.364944837	-61.562576294	0.0	Px28y3
W	16.364944837	-61.552276611	0.0	Px29y3
W	16.364944837	-61.541976929	0.0	Px30y3
W	16.364944837	-61.531677246	0.0	Px31y3
W	16.364944837	-61.521377563	0.0	Px32y3
W	16.364944837	-61.511077881	0.0	Px33y3
W	16.364944837	-61.500778198	2.1	Px34y3
W	16.364944837	-61.490478516	4.2	Px35y3
W	16.364944837	-61.480178833	2.6	Px36y3
W	16.364944837	-61.469879150	10.4	Px37y3
W	16.364944837	-61.459579468	17.1	Px38y3
W	16.364944837	-61.449279785	43.6	Px39y3
W	16.364944837	-61.438980103	38.3	Px40y3
W	16.364944837	-61.428680420	55.4	Px41y3
W	16.364944837	-61.418380737	59.7	Px42y3
W	16.364944837	-61.408081055	62.4	Px43y3
W	16.364944837	-61.397781372	72.6	Px44y3
W	16.364944837	-61.387481689	0.0	Px45y3
W	16.364944837	-61.377182007	0.0	Px46y3
W	16.364944837	-61.366882324	0.0	Px47y3
W	16.364944837	-61.356582642	0.0	Px48y3
W	16.364944837	-61.346282959	0.0	Px49y3
W	16.364944837	-61.335983276	0.0	Px50y3
W	16.364944837	-61.325683594	0.0	Px51y3
W	16.364944837	-61.315383911	0.0	Px52y3
W	16.355062179	-61.840667725	0.0	Px1y4
W	16.355062179	-61.830368042	0.0	Px2y4
W	16.355062179	-61.820068359	0.0	Px3y4
W	16.355062179	-61.809768677	0.0	Px4y4
W	16.355062179	-61.799468994	0.0	Px5y4
W	16.355062179	-61.789169312	0.0	Px6y4
W	16.355062179	-61.778869629	0.0	Px7y4
W	16.355062179	-61.768569946	0.0	Px8y4
W	16.355062179	-61.758270264	5.4	Px9y4
W	16.355062179	-61.747970581	10.7	Px10y4
W	16.355062179	-61.737670898	12.4	Px11y4
W	16.355062179	-61.727371216	2.8	Px12y4
W	16.355062179	-61.717071533	0.0	Px13y4
W	16.355062179	-61.706771851	0.0	Px14y4
W	16.355062179	-61.696472168	0.0	Px15y4
W	16.355062179	-61.686172485	0.0	Px16y4
W	16.355062179	-61.675872803	0.0	Px17y4
W	16.355062179	-61.665573120	0.0	Px18y4
W	16.355062179	-61.655273438	0.0	Px19y4
W	16.355062179	-61.644973755	0.0	Px20y4
W	16.355062179	-61.634674072	0.0	Px21y4
W	16.355062179	-61.624374390	0.0	Px22y4
W	16.355062179	-61.614074707	0.0	Px23y4
W	16.355062179	-61.603775024	0.0	Px24y4
W	16.355062179	-61.593475342	0.0	Px25y4
W	16.355062179	-61.583175659	0.0	Px26y4
W	16.355062179	-61.572875977	0.0	Px27y4
W	16.355062179	-61.562576294	0.0	Px28y4
W	16.355062179	-61.552276611	0.0	Px29y4
W	16.355062179	-61.541976929	0.0	Px30y4
W	16.355062179	-61.531677246	0.0	Px31y4
W	16.355062179	-61.521377563	0.0	Px32y4
W	16.355062179	-61.511077881	0.0	Px33y4
W	16.355062179	-61.500778198	0.0	Px34y4
W	16.355062179	-61.490478516	3.1	Px35y4
W	16.355062179	-61.480178833	7.2	Px36y4
W	16.355062179	-61.469879150	14.5	Px37y4
W	16.355062179	-61.459579468	13.5	Px38y4
