type	latitude	longitude	altitude (m)	name
W	48.855454007	-3.639907837	0.0	Px1y1
W	48.855454007	-3.631324768	0.0	Px2y1
W	48.855454007	-3.622741699	0.0	Px3y1
W	48.855454007	-3.614158630	0.0	Px4y1
W	48.855454007	-3.605575562	0.0	Px5y1
W	48.855454007	-3.596992493	0.0	Px6y1
W	48.855454007	-3.588409424	0.0	Px7y1
W	48.855454007	-3.579826355	0.0	Px8y1
W	48.855454007	-3.571243286	0.0	Px9y1
W	48.855454007	-3.562660217	0.0	Px10y1
W	48.855454007	-3.554077148	0.0	Px11y1
W	48.855454007	-3.545494080	0.0	Px12y1
W	48.855454007	-3.536911011	0.0	Px13y1
W	48.855454007	-3.528327942	0.0	Px14y1
W	48.855454007	-3.519744873	0.0	Px15y1
W	48.855454007	-3.511161804	0.0	Px16y1
W	48.855454007	-3.502578735	0.0	Px17y1
W	48.855454007	-3.493995667	0.0	Px18y1
W	48.855454007	-3.485412598	0.0	Px19y1
W	48.855454007	-3.476829529	0.0	Px20y1
W	48.855454007	-3.468246460	0.0	Px21y1
W	48.855454007	-3.459663391	0.0	Px22y1
W	48.855454007	-3.451080322	0.0	Px23y1
W	48.855454007	-3.442497253	0.0	Px24y1
W	48.855454007	-3.433914185	0.0	Px25y1
W	48.855454007	-3.425331116	0.0	Px26y1
W	48.855454007	-3.416748047	0.0	Px27y1
W	48.855454007	-3.408164978	0.0	Px28y1
W	48.855454007	-3.399581909	0.0	Px29y1
W	48.855454007	-3.390998840	0.0	Px30y1
W	48.855454007	-3.382415771	0.0	Px31y1
W	48.849806365	-3.639907837	0.0	Px1y2
W	48.849806365	-3.631324768	0.0	Px2y2
W	48.849806365	-3.622741699	0.0	Px3y2
W	48.849806365	-3.614158630	0.0	Px4y2
W	48.849806365	-3.605575562	0.0	Px5y2
W	48.849806365	-3.596992493	0.0	Px6y2
W	48.849806365	-3.588409424	0.0	Px7y2
W	48.849806365	-3.579826355	0.0	Px8y2
W	48.849806365	-3.571243286	0.0	Px9y2
W	48.849806365	-3.562660217	0.0	Px10y2
W	48.849806365	-3.554077148	0.0	Px11y2
W	48.849806365	-3.545494080	0.0	Px12y2
W	48.849806365	-3.536911011	0.0	Px13y2
W	48.849806365	-3.528327942	0.0	Px14y2
W	48.849806365	-3.519744873	0.0	Px15y2
W	48.849806365	-3.511161804	0.0	Px16y2
W	48.849806365	-3.502578735	0.0	Px17y2
W	48.849806365	-3.493995667	0.0	Px18y2
W	48.849806365	-3.485412598	0.0	Px19y2
W	48.849806365	-3.476829529	0.0	Px20y2
W	48.849806365	-3.468246460	0.0	Px21y2
W	48.849806365	-3.459663391	0.0	Px22y2
W	48.849806365	-3.451080322	0.0	Px23y2
W	48.849806365	-3.442497253	0.0	Px24y2
W	48.849806365	-3.433914185	0.0	Px25y2
W	48.849806365	-3.425331116	0.0	Px26y2
W	48.849806365	-3.416748047	0.0	Px27y2
W	48.849806365	-3.408164978	0.0	Px28y2
W	48.849806365	-3.399581909	0.0	Px29y2
W	48.849806365	-3.390998840	0.0	Px30y2
W	48.849806365	-3.382415771	0.0	Px31y2
W	48.844158085	-3.639907837	0.0	Px1y3
W	48.844158085	-3.631324768	0.0	Px2y3
W	48.844158085	-3.622741699	0.0	Px3y3
W	48.844158085	-3.614158630	0.0	Px4y3
W	48.844158085	-3.605575562	0.0	Px5y3
W	48.844158085	-3.596992493	0.0	Px6y3
W	48.844158085	-3.588409424	0.0	Px7y3
W	48.844158085	-3.579826355	0.0	Px8y3
W	48.844158085	-3.571243286	0.0	Px9y3
W	48.844158085	-3.562660217	0.0	Px10y3
W	48.844158085	-3.554077148	0.0	Px11y3
W	48.844158085	-3.545494080	0.0	Px12y3
W	48.844158085	-3.536911011	0.0	Px13y3
W	48.844158085	-3.528327942	0.0	Px14y3
W	48.844158085	-3.519744873	0.0	Px15y3
W	48.844158085	-3.511161804	0.0	Px16y3
W	48.844158085	-3.502578735	0.0	Px17y3
W	48.844158085	-3.493995667	0.0	Px18y3
W	48.844158085	-3.485412598	0.0	Px19y3
W	48.844158085	-3.476829529	0.0	Px20y3
W	48.844158085	-3.468246460	0.0	Px21y3
W	48.844158085	-3.459663391	0.0	Px22y3
W	48.844158085	-3.451080322	0.0	Px23y3
W	48.844158085	-3.442497253	0.0	Px24y3
W	48.844158085	-3.433914185	0.0	Px25y3
W	48.844158085	-3.425331116	0.0	Px26y3
W	48.844158085	-3.416748047	0.0	Px27y3
W	48.844158085	-3.408164978	-0.6	Px28y3
W	48.844158085	-3.399581909	0.0	Px29y3
W	48.844158085	-3.390998840	0.0	Px30y3
W	48.844158085	-3.382415771	0.0	Px31y3
W	48.838509169	-3.639907837	0.0	Px1y4
W	48.838509169	-3.631324768	0.0	Px2y4
W	48.838509169	-3.622741699	0.0	Px3y4
W	48.838509169	-3.614158630	0.0	Px4y4
W	48.838509169	-3.605575562	0.0	Px5y4
W	48.838509169	-3.596992493	0.0	Px6y4
W	48.838509169	-3.588409424	0.0	Px7y4
W	48.838509169	-3.579826355	0.0	Px8y4
W	48.838509169	-3.571243286	0.0	Px9y4
W	48.838509169	-3.562660217	0.0	Px10y4
W	48.838509169	-3.554077148	0.0	Px11y4
W	48.838509169	-3.545494080	0.0	Px12y4
W	48.838509169	-3.536911011	0.0	Px13y4
W	48.838509169	-3.528327942	0.0	Px14y4
W	48.838509169	-3.519744873	0.0	Px15y4
W	48.838509169	-3.511161804	0.0	Px16y4
W	48.838509169	-3.502578735	0.7	Px17y4
W	48.838509169	-3.493995667	0.0	Px18y4
W	48.838509169	-3.485412598	0.0	Px19y4
W	48.838509169	-3.476829529	0.4	Px20y4
W	48.838509169	-3.468246460	0.0	Px21y4
W	48.838509169	-3.459663391	0.0	Px22y4
W	48.838509169	-3.451080322	0.0	Px23y4
W	48.838509169	-3.442497253	0.0	Px24y4
W	48.838509169	-3.433914185	0.0	Px25y4
W	48.838509169	-3.425331116	0.0	Px26y4
W	48.838509169	-3.416748047	0.0	Px27y4
W	48.838509169	-3.408164978	31.5	Px28y4
W	48.838509169	-3.399581909	0.0	Px29y4
W	48.838509169	-3.390998840	0.0	Px30y4
W	48.838509169	-3.382415771	0.0	Px31y4
W	48.832859615	-3.639907837	0.0	Px1y5
W	48.832859615	-3.631324768	0.0	Px2y5
W	48.832859615	-3.622741699	0.0	Px3y5
W	48.832859615	-3.614158630	0.0	Px4y5
W	48.832859615	-3.605575562	0.0	Px5y5
W	48.832859615	-3.596992493	0.0	Px6y5
W	48.832859615	-3.588409424	0.0	Px7y5
W	48.832859615	-3.579826355	0.0	Px8y5
W	48.832859615	-3.571243286	0.0	Px9y5
W	48.832859615	-3.562660217	0.0	Px10y5
W	48.832859615	-3.554077148	0.0	Px11y5
W	48.832859615	-3.545494080	0.0	Px12y5
W	48.832859615	-3.536911011	0.0	Px13y5
W	48.832859615	-3.528327942	2.0	Px14y5
W	48.832859615	-3.519744873	0.7	Px15y5
W	48.832859615	-3.511161804	7.2	Px16y5
W	48.832859615	-3.502578735	0.0	Px17y5
W	48.832859615	-3.493995667	0.0	Px18y5
W	48.832859615	-3.485412598	10.2	Px19y5
W	48.832859615	-3.476829529	15.7	Px20y5
W	48.832859615	-3.468246460	0.0	Px21y5
W	48.832859615	-3.459663391	0.0	Px22y5
W	48.832859615	-3.451080322	0.0	Px23y5
W	48.832859615	-3.442497253	0.0	Px24y5
W	48.832859615	-3.433914185	0.0	Px25y5
W	48.832859615	-3.425331116	0.0	Px26y5
W	48.832859615	-3.416748047	0.0	Px27y5
W	48.832859615	-3.408164978	8.9	Px28y5
W	48.832859615	-3.399581909	0.0	Px29y5
W	48.832859615	-3.390998840	0.0	Px30y5
W	48.832859615	-3.382415771	0.0	Px31y5
W	48.827209424	-3.639907837	0.0	Px1y6
W	48.827209424	-3.631324768	0.0	Px2y6
W	48.827209424	-3.622741699	0.0	Px3y6
W	48.827209424	-3.614158630	0.0	Px4y6
W	48.827209424	-3.605575562	0.0	Px5y6
W	48.827209424	-3.596992493	0.0	Px6y6
W	48.827209424	-3.588409424	0.0	Px7y6
W	48.827209424	-3.579826355	0.0	Px8y6
W	48.827209424	-3.571243286	0.0	Px9y6
W	48.827209424	-3.562660217	-0.6	Px10y6
W	48.827209424	-3.554077148	0.0	Px11y6
W	48.827209424	-3.545494080	0.0	Px12y6
W	48.827209424	-3.536911011	0.0	Px13y6
W	48.827209424	-3.528327942	0.0	Px14y6
W	48.827209424	-3.519744873	11.0	Px15y6
W	48.827209424	-3.511161804	7.0	Px16y6
W	48.827209424	-3.502578735	8.4	Px17y6
W	48.827209424	-3.493995667	3.5	Px18y6
W	48.827209424	-3.485412598	7.4	Px19y6
W	48.827209424	-3.476829529	19.5	Px20y6
W	48.827209424	-3.468246460	0.0	Px21y6
W	48.827209424	-3.459663391	0.0	Px22y6
W	48.827209424	-3.451080322	0.0	Px23y6
W	48.827209424	-3.442497253	0.0	Px24y6
W	48.827209424	-3.433914185	0.0	Px25y6
W	48.827209424	-3.425331116	0.0	Px26y6
W	48.827209424	-3.416748047	0.0	Px27y6
W	48.827209424	-3.408164978	0.0	Px28y6
W	48.827209424	-3.399581909	0.0	Px29y6
W	48.827209424	-3.390998840	0.0	Px30y6
W	48.827209424	-3.382415771	0.0	Px31y6
W	48.821558596	-3.639907837	0.0	Px1y7
W	48.821558596	-3.631324768	0.0	Px2y7
W	48.821558596	-3.622741699	0.0	Px3y7
W	48.821558596	-3.614158630	0.0	Px4y7
W	48.821558596	-3.605575562	0.0	Px5y7
W	48.821558596	-3.596992493	0.0	Px6y7
W	48.821558596	-3.588409424	0.0	Px7y7
W	48.821558596	-3.579826355	0.0	Px8y7
W	48.821558596	-3.571243286	0.0	Px9y7
W	48.821558596	-3.562660217	0.0	Px10y7
W	48.821558596	-3.554077148	0.6	Px11y7
W	48.821558596	-3.545494080	0.0	Px12y7
W	48.821558596	-3.536911011	17.0	Px13y7
W	48.821558596	-3.528327942	7.7	Px14y7
