type	latitude	longitude	altitude (m)	name
W	16.615137800	-61.940917969	0.0	Px1y1
W	16.615137800	-61.927185059	0.0	Px2y1
W	16.615137800	-61.913452148	0.0	Px3y1
W	16.615137800	-61.899719238	0.0	Px4y1
W	16.615137800	-61.885986328	0.0	Px5y1
W	16.615137800	-61.872253418	0.0	Px6y1
W	16.615137800	-61.858520508	0.0	Px7y1
W	16.615137800	-61.844787598	0.0	Px8y1
W	16.615137800	-61.831054688	0.0	Px9y1
W	16.615137800	-61.817321777	0.0	Px10y1
W	16.615137800	-61.803588867	0.0	Px11y1
W	16.615137800	-61.789855957	0.0	Px12y1
W	16.615137800	-61.776123047	0.0	Px13y1
W	16.615137800	-61.762390137	0.0	Px14y1
W	16.615137800	-61.748657227	0.0	Px15y1
W	16.615137800	-61.734924316	0.0	Px16y1
W	16.615137800	-61.721191406	0.0	Px17y1
W	16.615137800	-61.707458496	0.0	Px18y1
W	16.615137800	-61.693725586	0.0	Px19y1
W	16.615137800	-61.679992676	0.0	Px20y1
W	16.615137800	-61.666259766	0.0	Px21y1
W	16.615137800	-61.652526855	0.0	Px22y1
W	16.615137800	-61.638793945	0.0	Px23y1
W	16.615137800	-61.625061035	0.0	Px24y1
W	16.615137800	-61.611328125	0.0	Px25y1
W	16.615137800	-61.597595215	0.0	Px26y1
W	16.615137800	-61.583862305	0.0	Px27y1
W	16.615137800	-61.570129395	0.0	Px28y1
W	16.615137800	-61.556396484	0.0	Px29y1
W	16.615137800	-61.542663574	0.0	Px30y1
W	16.615137800	-61.528930664	0.0	Px31y1
W	16.615137800	-61.515197754	0.0	Px32y1
W	16.615137800	-61.501464844	0.0	Px33y1
W	16.615137800	-61.487731934	0.0	Px34y1
W	16.615137800	-61.473999023	0.0	Px35y1
W	16.615137800	-61.460266113	0.0	Px36y1
W	16.615137800	-61.446533203	0.0	Px37y1
W	16.615137800	-61.432800293	0.0	Px38y1
W	16.615137800	-61.419067383	0.0	Px39y1
W	16.615137800	-61.405334473	0.0	Px40y1
W	16.615137800	-61.391601562	0.0	Px41y1
W	16.615137800	-61.377868652	0.0	Px42y1
W	16.615137800	-61.364135742	0.0	Px43y1
W	16.615137800	-61.350402832	0.0	Px44y1
W	16.615137800	-61.336669922	0.0	Px45y1
W	16.615137800	-61.322937012	0.0	Px46y1
W	16.615137800	-61.309204102	0.0	Px47y1
W	16.615137800	-61.295471191	0.0	Px48y1
W	16.615137800	-61.281738281	0.0	Px49y1
W	16.615137800	-61.268005371	0.0	Px50y1
W	16.615137800	-61.254272461	0.0	Px51y1
W	16.615137800	-61.240539551	0.0	Px52y1
W	16.615137800	-61.226806641	0.0	Px53y1
W	16.615137800	-61.213073730	0.0	Px54y1
W	16.615137800	-61.199340820	0.0	Px55y1
W	16.615137800	-61.185607910	0.0	Px56y1
W	16.615137800	-61.171875000	0.0	Px57y1
W	16.615137800	-61.158142090	0.0	Px58y1
W	16.615137800	-61.144409180	0.0	Px59y1
W	16.615137800	-61.130676270	0.0	Px60y1
W	16.615137800	-61.116943359	0.0	Px61y1
W	16.615137800	-61.103210449	0.0	Px62y1
W	16.615137800	-61.089477539	0.0	Px63y1
W	16.615137800	-61.075744629	0.0	Px64y1
W	16.615137800	-61.062011719	0.0	Px65y1
W	16.615137800	-61.048278809	0.0	Px66y1
W	16.615137800	-61.034545898	0.0	Px67y1
W	16.615137800	-61.020812988	0.0	Px68y1
W	16.615137800	-61.007080078	0.0	Px69y1
W	16.615137800	-60.993347168	0.0	Px70y1
W	16.615137800	-60.979614258	0.0	Px71y1
W	16.615137800	-60.965881348	0.0	Px72y1
W	16.615137800	-60.952148438	0.0	Px73y1
W	16.615137800	-60.938415527	0.0	Px74y1
W	16.615137800	-60.924682617	0.0	Px75y1
W	16.615137800	-60.910949707	0.0	Px76y1
W	16.615137800	-60.897216797	0.0	Px77y1
W	16.615137800	-60.883483887	0.0	Px78y1
W	16.601977828	-61.940917969	0.0	Px1y2
W	16.601977828	-61.927185059	0.0	Px2y2
W	16.601977828	-61.913452148	0.0	Px3y2
W	16.601977828	-61.899719238	0.0	Px4y2
W	16.601977828	-61.885986328	0.0	Px5y2
W	16.601977828	-61.872253418	0.0	Px6y2
