type	latitude	longitude	altitude (m)	name
W	16.384708649	-61.840667725	0.0	Px1y1
W	16.384708649	-61.823501587	0.0	Px2y1
W	16.384708649	-61.806335449	0.0	Px3y1
W	16.384708649	-61.789169312	0.0	Px4y1
W	16.384708649	-61.772003174	0.0	Px5y1
W	16.384708649	-61.754837036	0.0	Px6y1
W	16.384708649	-61.737670898	0.0	Px7y1
W	16.384708649	-61.720504761	0.0	Px8y1
W	16.384708649	-61.703338623	0.0	Px9y1
W	16.384708649	-61.686172485	0.0	Px10y1
W	16.384708649	-61.669006348	0.0	Px11y1
W	16.384708649	-61.651840210	0.0	Px12y1
W	16.384708649	-61.634674072	0.0	Px13y1
W	16.384708649	-61.617507935	0.0	Px14y1
W	16.384708649	-61.600341797	0.0	Px15y1
W	16.384708649	-61.583175659	0.0	Px16y1
W	16.384708649	-61.566009521	0.0	Px17y1
W	16.384708649	-61.548843384	0.0	Px18y1
W	16.384708649	-61.531677246	0.0	Px19y1
W	16.384708649	-61.514511108	0.0	Px20y1
W	16.384708649	-61.497344971	4.1	Px21y1
W	16.384708649	-61.480178833	16.7	Px22y1
W	16.384708649	-61.463012695	34.2	Px23y1
W	16.384708649	-61.445846558	44.0	Px24y1
W	16.384708649	-61.428680420	38.3	Px25y1
W	16.384708649	-61.411514282	51.9	Px26y1
W	16.384708649	-61.394348145	0.0	Px27y1
W	16.384708649	-61.377182007	0.0	Px28y1
W	16.384708649	-61.360015869	0.0	Px29y1
W	16.384708649	-61.342849731	0.0	Px30y1
W	16.384708649	-61.325683594	0.0	Px31y1
W	16.368238944	-61.840667725	0.0	Px1y2
W	16.368238944	-61.823501587	0.0	Px2y2
W	16.368238944	-61.806335449	0.0	Px3y2
W	16.368238944	-61.789169312	0.0	Px4y2
W	16.368238944	-61.772003174	0.0	Px5y2
W	16.368238944	-61.754837036	0.0	Px6y2
W	16.368238944	-61.737670898	0.0	Px7y2
W	16.368238944	-61.720504761	0.0	Px8y2
W	16.368238944	-61.703338623	0.0	Px9y2
W	16.368238944	-61.686172485	0.0	Px10y2
W	16.368238944	-61.669006348	0.0	Px11y2
W	16.368238944	-61.651840210	0.0	Px12y2
W	16.368238944	-61.634674072	0.0	Px13y2
W	16.368238944	-61.617507935	0.0	Px14y2
W	16.368238944	-61.600341797	0.0	Px15y2
W	16.368238944	-61.583175659	0.0	Px16y2
W	16.368238944	-61.566009521	0.0	Px17y2
W	16.368238944	-61.548843384	0.0	Px18y2
W	16.368238944	-61.531677246	0.0	Px19y2
W	16.368238944	-61.514511108	0.0	Px20y2
W	16.368238944	-61.497344971	0.1	Px21y2
W	16.368238944	-61.480178833	1.4	Px22y2
W	16.368238944	-61.463012695	23.9	Px23y2
W	16.368238944	-61.445846558	44.0	Px24y2
W	16.368238944	-61.428680420	54.2	Px25y2
W	16.368238944	-61.411514282	60.0	Px26y2
W	16.368238944	-61.394348145	0.0	Px27y2
W	16.368238944	-61.377182007	0.0	Px28y2
W	16.368238944	-61.360015869	0.0	Px29y2
W	16.368238944	-61.342849731	0.0	Px30y2
W	16.368238944	-61.325683594	0.0	Px31y2
W	16.351767849	-61.840667725	0.0	Px1y3
W	16.351767849	-61.823501587	0.0	Px2y3
W	16.351767849	-61.806335449	0.0	Px3y3
W	16.351767849	-61.789169312	0.0	Px4y3
W	16.351767849	-61.772003174	0.0	Px5y3
W	16.351767849	-61.754837036	5.6	Px6y3
W	16.351767849	-61.737670898	30.7	Px7y3
W	16.351767849	-61.720504761	0.0	Px8y3
W	16.351767849	-61.703338623	0.0	Px9y3
W	16.351767849	-61.686172485	0.0	Px10y3
W	16.351767849	-61.669006348	0.0	Px11y3
W	16.351767849	-61.651840210	0.0	Px12y3
W	16.351767849	-61.634674072	0.0	Px13y3
W	16.351767849	-61.617507935	0.0	Px14y3
W	16.351767849	-61.600341797	0.0	Px15y3
W	16.351767849	-61.583175659	5.0	Px16y3
W	16.351767849	-61.566009521	0.0	Px17y3
W	16.351767849	-61.548843384	0.0	Px18y3
W	16.351767849	-61.531677246	0.0	Px19y3
W	16.351767849	-61.514511108	0.0	Px20y3
W	16.351767849	-61.497344971	3.0	Px21y3
W	16.351767849	-61.480178833	7.7	Px22y3
W	16.351767849	-61.463012695	6.6	Px23y3
W	16.351767849	-61.445846558	25.0	Px24y3
W	16.351767849	-61.428680420	50.2	Px25y3
W	16.351767849	-61.411514282	55.7	Px26y3
W	16.351767849	-61.394348145	46.2	Px27y3
W	16.351767849	-61.377182007	0.0	Px28y3
W	16.351767849	-61.360015869	0.0	Px29y3
W	16.351767849	-61.342849731	0.0	Px30y3
W	16.351767849	-61.325683594	0.0	Px31y3
W	16.335295365	-61.840667725	0.0	Px1y4
W	16.335295365	-61.823501587	0.0	Px2y4
W	16.335295365	-61.806335449	0.0	Px3y4
W	16.335295365	-61.789169312	0.0	Px4y4
W	16.335295365	-61.772003174	70.3	Px5y4
W	16.335295365	-61.754837036	105.2	Px6y4
W	16.335295365	-61.737670898	93.4	Px7y4
W	16.335295365	-61.720504761	41.5	Px8y4
W	16.335295365	-61.703338623	10.4	Px9y4
W	16.335295365	-61.686172485	0.0	Px10y4
W	16.335295365	-61.669006348	0.0	Px11y4
W	16.335295365	-61.651840210	1.3	Px12y4
W	16.335295365	-61.634674072	0.0	Px13y4
W	16.335295365	-61.617507935	0.0	Px14y4
W	16.335295365	-61.600341797	0.0	Px15y4
W	16.335295365	-61.583175659	0.0	Px16y4
W	16.335295365	-61.566009521	0.0	Px17y4
W	16.335295365	-61.548843384	0.0	Px18y4
W	16.335295365	-61.531677246	1.9	Px19y4
W	16.335295365	-61.514511108	17.8	Px20y4
W	16.335295365	-61.497344971	11.1	Px21y4
W	16.335295365	-61.480178833	9.1	Px22y4
W	16.335295365	-61.463012695	2.2	Px23y4
W	16.335295365	-61.445846558	7.3	Px24y4
W	16.335295365	-61.428680420	24.4	Px25y4
W	16.335295365	-61.411514282	26.5	Px26y4
W	16.335295365	-61.394348145	48.0	Px27y4
W	16.335295365	-61.377182007	21.5	Px28y4
W	16.335295365	-61.360015869	6.0	Px29y4
W	16.335295365	-61.342849731	0.0	Px30y4
W	16.335295365	-61.325683594	0.0	Px31y4
W	16.318821492	-61.840667725	0.0	Px1y5
W	16.318821492	-61.823501587	0.0	Px2y5
W	16.318821492	-61.806335449	0.0	Px3y5
W	16.318821492	-61.789169312	6.2	Px4y5
W	16.318821492	-61.772003174	258.7	Px5y5
W	16.318821492	-61.754837036	401.4	Px6y5
W	16.318821492	-61.737670898	186.0	Px7y5
W	16.318821492	-61.720504761	110.8	Px8y5
W	16.318821492	-61.703338623	57.0	Px9y5
W	16.318821492	-61.686172485	19.6	Px10y5
W	16.318821492	-61.669006348	3.9	Px11y5
W	16.318821492	-61.651840210	6.5	Px12y5
W	16.318821492	-61.634674072	0.0	Px13y5
W	16.318821492	-61.617507935	0.0	Px14y5
W	16.318821492	-61.600341797	0.0	Px15y5
W	16.318821492	-61.583175659	0.0	Px16y5
W	16.318821492	-61.566009521	0.0	Px17y5
W	16.318821492	-61.548843384	0.0	Px18y5
W	16.318821492	-61.531677246	7.6	Px19y5
W	16.318821492	-61.514511108	5.5	Px20y5
W	16.318821492	-61.497344971	15.6	Px21y5
W	16.318821492	-61.480178833	48.8	Px22y5
W	16.318821492	-61.463012695	36.3	Px23y5
W	16.318821492	-61.445846558	45.8	Px24y5
W	16.318821492	-61.428680420	19.9	Px25y5
W	16.318821492	-61.411514282	17.1	Px26y5
W	16.318821492	-61.394348145	18.3	Px27y5
W	16.318821492	-61.377182007	25.0	Px28y5
W	16.318821492	-61.360015869	20.5	Px29y5
W	16.318821492	-61.342849731	16.9	Px30y5
W	16.318821492	-61.325683594	23.6	Px31y5
W	16.302346233	-61.840667725	0.0	Px1y6
W	16.302346233	-61.823501587	0.0	Px2y6
W	16.302346233	-61.806335449	0.0	Px3y6
W	16.302346233	-61.789169312	109.7	Px4y6
