type	latitude	longitude	altitude (m)	name
W	48.592959181	-5.339355469	0.0	Px1y1
W	48.592959181	-5.335235596	0.0	Px2y1
W	48.592959181	-5.331115723	0.0	Px3y1
W	48.592959181	-5.326995850	0.0	Px4y1
W	48.592959181	-5.322875977	0.0	Px5y1
W	48.592959181	-5.318756104	0.0	Px6y1
W	48.592959181	-5.314636230	0.0	Px7y1
W	48.592959181	-5.310516357	0.0	Px8y1
W	48.592959181	-5.306396484	0.0	Px9y1
W	48.592959181	-5.302276611	0.0	Px10y1
W	48.592959181	-5.298156738	0.0	Px11y1
W	48.592959181	-5.294036865	0.0	Px12y1
W	48.592959181	-5.289916992	0.0	Px13y1
W	48.592959181	-5.285797119	0.0	Px14y1
W	48.592959181	-5.281677246	0.0	Px15y1
W	48.592959181	-5.277557373	0.0	Px16y1
W	48.592959181	-5.273437500	0.0	Px17y1
W	48.592959181	-5.269317627	0.0	Px18y1
W	48.592959181	-5.265197754	0.0	Px19y1
W	48.592959181	-5.261077881	0.0	Px20y1
W	48.592959181	-5.256958008	0.0	Px21y1
W	48.592959181	-5.252838135	0.0	Px22y1
W	48.592959181	-5.248718262	0.0	Px23y1
W	48.592959181	-5.244598389	0.0	Px24y1
W	48.592959181	-5.240478516	0.0	Px25y1
W	48.592959181	-5.236358643	0.0	Px26y1
W	48.592959181	-5.232238770	0.0	Px27y1
W	48.592959181	-5.228118896	0.0	Px28y1
W	48.592959181	-5.223999023	0.0	Px29y1
W	48.592959181	-5.219879150	0.0	Px30y1
W	48.592959181	-5.215759277	0.0	Px31y1
W	48.592959181	-5.211639404	0.0	Px32y1
W	48.592959181	-5.207519531	0.0	Px33y1
W	48.592959181	-5.203399658	0.0	Px34y1
W	48.592959181	-5.199279785	0.0	Px35y1
W	48.592959181	-5.195159912	0.0	Px36y1
W	48.592959181	-5.191040039	0.0	Px37y1
W	48.592959181	-5.186920166	0.0	Px38y1
W	48.592959181	-5.182800293	0.0	Px39y1
W	48.592959181	-5.178680420	0.0	Px40y1
W	48.592959181	-5.174560547	0.0	Px41y1
W	48.592959181	-5.170440674	0.0	Px42y1
W	48.592959181	-5.166320801	0.0	Px43y1
W	48.592959181	-5.162200928	0.0	Px44y1
W	48.592959181	-5.158081055	0.0	Px45y1
W	48.592959181	-5.153961182	0.0	Px46y1
W	48.592959181	-5.149841309	0.0	Px47y1
W	48.592959181	-5.145721436	0.0	Px48y1
W	48.592959181	-5.141601562	0.0	Px49y1
W	48.592959181	-5.137481689	0.0	Px50y1
W	48.592959181	-5.133361816	0.0	Px51y1
W	48.592959181	-5.129241943	0.0	Px52y1
W	48.592959181	-5.125122070	0.0	Px53y1
W	48.592959181	-5.121002197	0.0	Px54y1
W	48.592959181	-5.116882324	0.0	Px55y1
W	48.592959181	-5.112762451	0.0	Px56y1
W	48.592959181	-5.108642578	0.0	Px57y1
W	48.592959181	-5.104522705	0.0	Px58y1
W	48.592959181	-5.100402832	0.0	Px59y1
W	48.592959181	-5.096282959	0.0	Px60y1
W	48.592959181	-5.092163086	0.0	Px61y1
W	48.592959181	-5.088043213	0.0	Px62y1
W	48.592959181	-5.083923340	0.0	Px63y1
W	48.592959181	-5.079803467	0.0	Px64y1
W	48.592959181	-5.075683594	0.0	Px65y1
W	48.592959181	-5.071563721	0.0	Px66y1
W	48.592959181	-5.067443848	0.0	Px67y1
W	48.592959181	-5.063323975	0.0	Px68y1
W	48.592959181	-5.059204102	0.0	Px69y1
W	48.592959181	-5.055084229	0.0	Px70y1
W	48.592959181	-5.050964355	0.0	Px71y1
W	48.592959181	-5.046844482	0.0	Px72y1
W	48.592959181	-5.042724609	0.0	Px73y1
W	48.592959181	-5.038604736	0.0	Px74y1
W	48.592959181	-5.034484863	0.0	Px75y1
W	48.592959181	-5.030364990	0.0	Px76y1
W	48.592959181	-5.026245117	0.0	Px77y1
W	48.592959181	-5.022125244	0.0	Px78y1
W	48.592959181	-5.018005371	0.0	Px79y1
W	48.592959181	-5.013885498	0.0	Px80y1
W	48.592959181	-5.009765625	0.0	Px81y1
W	48.592959181	-5.005645752	0.0	Px82y1
W	48.592959181	-5.001525879	0.0	Px83y1
W	48.592959181	-4.997406006	0.0	Px84y1
W	48.592959181	-4.993286133	0.0	Px85y1
W	48.592959181	-4.989166260	0.0	Px86y1
W	48.592959181	-4.985046387	0.0	Px87y1
W	48.592959181	-4.980926514	0.0	Px88y1
W	48.592959181	-4.976806641	0.0	Px89y1
W	48.592959181	-4.972686768	0.0	Px90y1
W	48.592959181	-4.968566895	0.0	Px91y1
W	48.592959181	-4.964447021	0.0	Px92y1
W	48.592959181	-4.960327148	0.0	Px93y1
W	48.592959181	-4.956207275	0.0	Px94y1
W	48.592959181	-4.952087402	0.0	Px95y1
W	48.592959181	-4.947967529	0.0	Px96y1
W	48.592959181	-4.943847656	0.0	Px97y1
W	48.592959181	-4.939727783	0.0	Px98y1
W	48.592959181	-4.935607910	0.0	Px99y1
W	48.592959181	-4.931488037	0.0	Px100y1
W	48.592959181	-4.927368164	0.0	Px101y1
W	48.592959181	-4.923248291	0.0	Px102y1
W	48.592959181	-4.919128418	0.0	Px103y1
W	48.592959181	-4.915008545	0.0	Px104y1
